All Layer Optical Constants
Wavelength (nm)	n, GaP Oxide	n, B-Spline	n, SI_JAW	k, GaP Oxide	k, B-Spline	k, SI_JAW
821.098267	1.580572	3.178893	3.664055	0.000000	0.001554	0.003365	
822.670715	1.580554	3.178214	3.662993	0.000000	0.001587	0.003317	
824.243164	1.580535	3.177541	3.661933	0.000000	0.001620	0.003270	
825.815308	1.580516	3.176874	3.660872	0.000000	0.001653	0.003223	
827.387390	1.580498	3.176213	3.659823	0.000000	0.001686	0.003176	
828.959351	1.580481	3.175559	3.658788	0.000000	0.001719	0.003131	
830.531128	1.580463	3.174910	3.657753	0.000000	0.001751	0.003085	
832.102722	1.580446	3.174268	3.656717	0.000000	0.001784	0.003040	
833.674194	1.580428	3.173631	3.655704	0.000000	0.001815	0.002996	
835.245483	1.580411	3.173000	3.654692	0.000000	0.001846	0.002952	
836.816711	1.580394	3.172374	3.653681	0.000000	0.001877	0.002908	
838.387695	1.580376	3.171755	3.652678	0.000000	0.001906	0.002865	
839.958496	1.580359	3.171141	3.651690	0.000000	0.001935	0.002823	
841.529175	1.580341	3.170532	3.650702	0.000000	0.001963	0.002781	
843.099731	1.580324	3.169929	3.649715	0.000000	0.001990	0.002739	
844.670044	1.580306	3.169331	3.648744	0.000000	0.002015	0.002698	
846.240234	1.580289	3.168738	3.647779	0.000000	0.002040	0.002658	
847.810242	1.580272	3.168150	3.646815	0.000000	0.002063	0.002618	
849.380188	1.580254	3.167567	3.645851	0.000000	0.002086	0.002577	
850.949890	1.580237	3.166988	3.644910	0.000000	0.002106	0.002539	
852.519409	1.580219	3.166415	3.643968	0.000000	0.002125	0.002500	
854.088745	1.580202	3.165846	3.643027	0.000000	0.002143	0.002461	
855.658020	1.580185	3.165281	3.642092	0.000000	0.002159	0.002423	
857.227173	1.580169	3.164721	3.641173	0.000000	0.002174	0.002386	
858.796021	1.580152	3.164164	3.640254	0.000000	0.002187	0.002349	
860.364746	1.580136	3.163612	3.639335	0.000000	0.002198	0.002312	
861.933289	1.580120	3.163063	3.638427	0.000000	0.002207	0.002276	
863.501770	1.580104	3.162517	3.637530	0.000000	0.002214	0.002240	
865.069946	1.580087	3.161974	3.636633	0.000000	0.002220	0.002205	
866.638000	1.580071	3.161435	3.635736	0.000000	0.002225	0.002169	
868.205933	1.580055	3.160898	3.634853	0.000000	0.002228	0.002135	
869.773621	1.580039	3.160364	3.633978	0.000000	0.002230	0.002101	
871.341187	1.580022	3.159832	3.633102	0.000000	0.002231	0.002067	
872.908569	1.580006	3.159303	3.632226	0.000000	0.002230	0.002033	
874.475769	1.579990	3.158777	3.631367	0.000000	0.002229	0.002001	
876.042847	1.579974	3.158253	3.630513	0.000000	0.002227	0.001968	
877.609741	1.579957	3.157732	3.629658	0.000000	0.002225	0.001936	
879.176453	1.579941	3.157212	3.628804	0.000000	0.002221	0.001903	
880.742981	1.579925	3.156695	3.627967	0.000000	0.002217	0.001872	
882.309387	1.579909	3.156180	3.627134	0.000000	0.002213	0.001842	
883.875610	1.579893	3.155667	3.626300	0.000000	0.002208	0.001811	
885.441589	1.579876	3.155157	3.625466	0.000000	0.002203	0.001780	
887.007446	1.579861	3.154648	3.624650	0.000000	0.002198	0.001750	
888.573059	1.579846	3.154141	3.623837	0.000000	0.002193	0.001721	
890.138550	1.579831	3.153637	3.623024	0.000000	0.002187	0.001691	
891.703796	1.579816	3.153135	3.622211	0.000000	0.002182	0.001662	
893.268921	1.579800	3.152634	3.621413	0.000000	0.002177	0.001634	
894.833984	1.579785	3.152136	3.620620	0.000000	0.002172	0.001606	
896.398743	1.579770	3.151639	3.619826	0.000000	0.002167	0.001578	
897.963257	1.579755	3.151145	3.619033	0.000000	0.002163	0.001550	
899.527710	1.579740	3.150653	3.618252	0.000000	0.002159	0.001523	
901.091980	1.579725	3.150162	3.617479	0.000000	0.002156	0.001496	
902.656067	1.579710	3.149674	3.616705	0.000000	0.002153	0.001470	
904.219910	1.579695	3.149188	3.615932	0.000000	0.002150	0.001443	
905.783569	1.579680	3.148704	3.615167	0.000000	0.002149	0.001417	
907.347046	1.579665	3.148222	3.614413	0.000000	0.002148	0.001392	
908.910461	1.579650	3.147742	3.613658	0.000000	0.002148	0.001367	
910.473511	1.579635	3.147264	3.612904	0.000000	0.002149	0.001342	
912.036499	1.579619	3.146789	3.612153	0.000000	0.002151	0.001317	
913.599304	1.579604	3.146316	3.611418	0.000000	0.002154	0.001293	
915.161926	1.579589	3.145845	3.610682	0.000000	0.002158	0.001269	
916.724304	1.579574	3.145376	3.609947	0.000000	0.002163	0.001246	
918.286499	1.579559	3.144910	3.609212	0.000000	0.002170	0.001222	
919.848511	1.579545	3.144446	3.608492	0.000000	0.002177	0.001199	
921.410339	1.579531	3.143984	3.607776	0.000000	0.002186	0.001177	
922.971985	1.579517	3.143526	3.607059	0.000000	0.002196	0.001154	
924.533508	1.579503	3.143070	3.606342	0.000000	0.002208	0.001132	
926.094727	1.579489	3.142617	3.605634	0.000000	0.002221	0.001110	
927.655884	1.579475	3.142166	3.604935	0.000000	0.002235	0.001089	
929.216675	1.579461	3.141720	3.604237	0.000000	0.002250	0.001068	
930.777466	1.579447	3.141276	3.603539	0.000000	0.002267	0.001047	
932.337891	1.579433	3.140835	3.602840	0.000000	0.002285	0.001025	
933.898254	1.579419	3.140398	3.602160	0.000000	0.002304	0.001005	
935.458374	1.579405	3.139964	3.601479	0.000000	0.002324	0.000986	
937.018250	1.579391	3.139534	3.600798	0.000000	0.002344	0.000966	
938.578003	1.579377	3.139107	3.600117	0.000000	0.002366	0.000946	
940.137573	1.579363	3.138684	3.599445	0.000000	0.002388	0.000926	
941.696899	1.579349	3.138263	3.598782	0.000000	0.002411	0.000908	
943.256042	1.579335	3.137847	3.598119	0.000000	0.002435	0.000889	
944.815063	1.579321	3.137434	3.597457	0.000000	0.002459	0.000871	
946.373718	1.579307	3.137024	3.596794	0.000000	0.002483	0.000852	
947.932312	1.579293	3.136618	3.596146	0.000000	0.002508	0.000834	
949.490723	1.579279	3.136215	3.595500	0.000000	0.002533	0.000817	
951.048828	1.579265	3.135816	3.594853	0.000000	0.002559	0.000799	
952.606812	1.579251	3.135420	3.594207	0.000000	0.002585	0.000782	
954.164551	1.579238	3.135027	3.593565	0.000000	0.002611	0.000765	
955.722168	1.579225	3.134638	3.592936	0.000000	0.002637	0.000749	
957.279480	1.579212	3.134253	3.592307	0.000000	0.002663	0.000732	
958.836609	1.579199	3.133870	3.591678	0.000000	0.002689	0.000716	
960.393555	1.579186	3.133491	3.591049	0.000000	0.002715	0.000700	
961.950378	1.579173	3.133116	3.590428	0.000000	0.002741	0.000684	
963.506958	1.579160	3.132743	3.589816	0.000000	0.002766	0.000669	
965.063293	1.579147	3.132374	3.589203	0.000000	0.002792	0.000654	
966.619324	1.579134	3.132009	3.588590	0.000000	0.002817	0.000639	
968.175293	1.579121	3.131646	3.587978	0.000000	0.002842	0.000624	
969.731079	1.579108	3.131287	3.587375	0.000000	0.002867	0.000609	
971.286499	1.579096	3.130930	3.586780	0.000000	0.002891	0.000595	
972.841919	1.579083	3.130577	3.586183	0.000000	0.002914	0.000581	
974.396973	1.579070	3.130227	3.585587	0.000000	0.002937	0.000567	
975.951843	1.579057	3.129880	3.584991	0.000000	0.002960	0.000553	
977.506531	1.579044	3.129536	3.584407	0.000000	0.002982	0.000540	
979.061035	1.579031	3.129195	3.583827	0.000000	0.003003	0.000527	
980.615356	1.579018	3.128857	3.583246	0.000000	0.003024	0.000514	
982.169312	1.579005	3.128522	3.582666	0.000000	0.003044	0.000502	
983.723267	1.578992	3.128190	3.582086	0.000000	0.003063	0.000489	
985.276855	1.578979	3.127860	3.581517	0.000000	0.003081	0.000477	
986.830261	1.578967	3.127533	3.580953	0.000000	0.003098	0.000465	
988.383484	1.578954	3.127209	3.580389	0.000000	0.003115	0.000453	
989.936523	1.578941	3.126887	3.579824	0.000000	0.003130	0.000441	
991.489258	1.578928	3.126568	3.579260	0.000000	0.003145	0.000429	
993.041809	1.578924	3.126252	3.578706	0.000000	0.003159	0.000418	
994.594116	1.578924	3.125938	3.578156	0.000000	0.003171	0.000407	
996.146301	1.578924	3.125626	3.577607	0.000000	0.003183	0.000397	
997.698242	1.578924	3.125317	3.577058	0.000000	0.003193	0.000386	
999.249878	1.578924	3.125010	3.576509	0.000000	0.003203	0.000375	
