ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230626_CVD_2808_60s_20x20ptsdet_1_16_18 326549 7440  224 1028   364 20902 9026
20230626_CVD_2808_60s_20x20ptsdet_1_16_19 327629 7225  226 1106   266 20472 8841
20230626_CVD_2808_60s_20x20ptsdet_1_16_2  325471 7342  258  852   275 20285 8900
20230626_CVD_2808_60s_20x20ptsdet_1_16_3  325706 7376  252 1107   359 20561 8790
20230626_CVD_2808_60s_20x20ptsdet_1_16_4  326545 7281  216 1035   444 20919 8619
20230626_CVD_2808_60s_20x20ptsdet_1_16_5  326761 7346  242 1106   314 20859 8852
20230626_CVD_2808_60s_20x20ptsdet_1_16_6  326729 7383  240 1070   360 20664 8828
20230626_CVD_2808_60s_20x20ptsdet_1_16_7  326976 7319  251 1123   475 20676 8642
20230626_CVD_2808_60s_20x20ptsdet_1_16_8  327072 7142  256 1096   323 20579 8660
20230626_CVD_2808_60s_20x20ptsdet_1_16_9  328170 7263  258  995   334 20832 8824
20230626_CVD_2808_60s_20x20ptsdet_1_17_0  327995 7252  228 1145   496 20691 8419
20230626_CVD_2808_60s_20x20ptsdet_1_17_1  326685 7329  218 1058   375 20589 8677
20230626_CVD_2808_60s_20x20ptsdet_1_17_10 326470 7290  255 1014   366 20672 8759
20230626_CVD_2808_60s_20x20ptsdet_1_17_11 326929 7490  275  932   354 20594 8724
20230626_CVD_2808_60s_20x20ptsdet_1_17_12 327369 7281  247 1028   394 20387 8995
20230626_CVD_2808_60s_20x20ptsdet_1_17_13 327456 7343  222 1142   427 21010 8822
20230626_CVD_2808_60s_20x20ptsdet_1_17_14 327030 7337  291 1160   456 21127 9028
20230626_CVD_2808_60s_20x20ptsdet_1_17_15 326303 7289  263  991   374 20560 8775
20230626_CVD_2808_60s_20x20ptsdet_1_17_16 326163 7336  278 1065   450 21062 8933
20230626_CVD_2808_60s_20x20ptsdet_1_17_17 327376 7242  261 1140   591 20874 8653
20230626_CVD_2808_60s_20x20ptsdet_1_17_18 326813 7278  262 1015   227 20372 8970
20230626_CVD_2808_60s_20x20ptsdet_1_17_19 329136 7579  248 1163   319 20614 8823
20230626_CVD_2808_60s_20x20ptsdet_1_17_2  327458 7264  268 1049   462 20896 8812
20230626_CVD_2808_60s_20x20ptsdet_1_17_3  327257 7282  223 1010   298 20537 8722
20230626_CVD_2808_60s_20x20ptsdet_1_17_4  326535 7338  238 1052   262 20475 8705
20230626_CVD_2808_60s_20x20ptsdet_1_17_5  327021 7229  252 1000   246 20624 8790
20230626_CVD_2808_60s_20x20ptsdet_1_17_6  326669 7247  269 1051   335 20493 8780
20230626_CVD_2808_60s_20x20ptsdet_1_17_7  327705 7293  250  962   329 20500 8689
