ROI net sum

Spectrum                                      Si     P   Ar    Ni    Zn    Ga   Rh
20230628_CVD_2546_60s_20x20ptsdet_1_2_2   214975 27003  184   708   588 92129 9324
20230628_CVD_2546_60s_20x20ptsdet_1_2_3   214288 27059  242   724   613 92112 9034
20230628_CVD_2546_60s_20x20ptsdet_1_2_4   213309 27124  219   550   437 92750 8990
20230628_CVD_2546_60s_20x20ptsdet_1_2_5   214945 26883  201   616   517 92241 8912
20230628_CVD_2546_60s_20x20ptsdet_1_2_6   213983 26949  256   600   447 91557 9242
20230628_CVD_2546_60s_20x20ptsdet_1_2_7   213566 27089  175   620   510 92873 9246
20230628_CVD_2546_60s_20x20ptsdet_1_2_8   213578 27219  270   606   615 92688 9345
20230628_CVD_2546_60s_20x20ptsdet_1_2_9   214030 26984  251   634   431 92186 9199
20230628_CVD_2546_60s_20x20ptsdet_1_3_0   214147 26843  271   671   490 92596 9320
20230628_CVD_2546_60s_20x20ptsdet_1_3_1   214970 27229  211   595   562 92626 9375
20230628_CVD_2546_60s_20x20ptsdet_1_3_10  214107 27241  236   589   523 91998 9244
20230628_CVD_2546_60s_20x20ptsdet_1_3_11  214841 26955  238   620   391 91959 9280
20230628_CVD_2546_60s_20x20ptsdet_1_3_12  214322 27051  241   618   446 92243 9345
20230628_CVD_2546_60s_20x20ptsdet_1_3_13  214212 27080  248   542   582 92734 9320
20230628_CVD_2546_60s_20x20ptsdet_1_3_14  214712 27201  250   615   537 92654 9450
20230628_CVD_2546_60s_20x20ptsdet_1_3_15  214240 27007  236   601   545 92245 9066
20230628_CVD_2546_60s_20x20ptsdet_1_3_16  215123 27038  239   590   515 92593 9175
20230628_CVD_2546_60s_20x20ptsdet_1_3_17  213899 27183  209   511   465 91569 9163
20230628_CVD_2546_60s_20x20ptsdet_1_3_18  214060 26868  280   667   418 91949 9054
20230628_CVD_2546_60s_20x20ptsdet_1_3_19  214138 26966  199   643   505 91826 9079
20230628_CVD_2546_60s_20x20ptsdet_1_3_2   214683 27062  223   681   457 92347 9410
20230628_CVD_2546_60s_20x20ptsdet_1_3_3   214340 27320  254   608   514 91784 9192
20230628_CVD_2546_60s_20x20ptsdet_1_3_4   214871 27061  273   633   480 92339 9155
20230628_CVD_2546_60s_20x20ptsdet_1_3_5   214305 27210  238   603   609 92989 9481
20230628_CVD_2546_60s_20x20ptsdet_1_3_6   213826 27151  253   694   560 93061 9252
20230628_CVD_2546_60s_20x20ptsdet_1_3_7   214223 27069  210   627   479 92511 9251
20230628_CVD_2546_60s_20x20ptsdet_1_3_8   214673 26981  243   572   444 92123 9093
20230628_CVD_2546_60s_20x20ptsdet_1_3_9   214417 27086  247   595   428 91961 9094
20230628_CVD_2546_60s_20x20ptsdet_1_4_0   213787 27012  228   696   412 91829 9281
20230628_CVD_2546_60s_20x20ptsdet_1_4_1   213517 27153  267   628   587 92762 9460
20230628_CVD_2546_60s_20x20ptsdet_1_4_10  215121 26910  220   684   342 93215 9589
20230628_CVD_2546_60s_20x20ptsdet_1_4_11  214868 27576  273   523   514 92786 9062
20230628_CVD_2546_60s_20x20ptsdet_1_4_12  215015 27165  273   694   474 92928 9476
20230628_CVD_2546_60s_20x20ptsdet_1_4_13  214844 27286  256   674   531 92972 9135
20230628_CVD_2546_60s_20x20ptsdet_1_4_14  214858 26993  237   662   445 92456 9549
20230628_CVD_2546_60s_20x20ptsdet_1_4_15  215046 27305  220   585   607 92695 9354
20230628_CVD_2546_60s_20x20ptsdet_1_4_16  214555 27183  258   598   580 92557 9227
20230628_CVD_2546_60s_20x20ptsdet_1_4_17  214231 26836  251   713   479 92655 9139
