Net counts

Spectrum                                      Si     P    Ar    Ni     Zn     Ga    Rh
20230628_CVD_2546_60s_20x20ptsdet_1_18_1  231534 28863    38   244      0 111091  9228
20230628_CVD_2546_60s_20x20ptsdet_1_18_10 236568 29979   100   142      8 113304  9292
20230628_CVD_2546_60s_20x20ptsdet_1_18_11 237101 29681    57   231      0 113464  9572
20230628_CVD_2546_60s_20x20ptsdet_1_18_12 237627 30083    76    82      0 114251  9096
20230628_CVD_2546_60s_20x20ptsdet_1_18_13 237674 29635    57   189      0 114464  9099
20230628_CVD_2546_60s_20x20ptsdet_1_18_14 237150 29697   151   222      0 114567  9105
20230628_CVD_2546_60s_20x20ptsdet_1_18_15 237087 29566    72   261      0 113962  9606
20230628_CVD_2546_60s_20x20ptsdet_1_18_16 236825 29672   141   173      0 113601  9499
20230628_CVD_2546_60s_20x20ptsdet_1_18_17 236795 29799    90   350      0 113513  9400
20230628_CVD_2546_60s_20x20ptsdet_1_18_18 236530 29655    41   205      0 113755  9373
20230628_CVD_2546_60s_20x20ptsdet_1_18_19 237767 29630    69   144      0 114475  9556
20230628_CVD_2546_60s_20x20ptsdet_1_18_2  231390 29199    85   140      0 111812  9410
20230628_CVD_2546_60s_20x20ptsdet_1_18_3  237161 29655    97   179      0 113978  9151
20230628_CVD_2546_60s_20x20ptsdet_1_18_4  236559 29761    60   247      0 113125  9278
20230628_CVD_2546_60s_20x20ptsdet_1_18_5  236817 29857    47   287      0 113042  9428
20230628_CVD_2546_60s_20x20ptsdet_1_18_6  235766 29422   121   341      0 113177  9320
20230628_CVD_2546_60s_20x20ptsdet_1_18_7  236134 29646   117   222      0 113125  9416
20230628_CVD_2546_60s_20x20ptsdet_1_18_8  236081 29687    45   206      0 112786  9338
20230628_CVD_2546_60s_20x20ptsdet_1_18_9  235880 29722   125   170      4 113760  9041
20230628_CVD_2546_60s_20x20ptsdet_1_19_0  236907 30303   124   110      0 114108  9288
20230628_CVD_2546_60s_20x20ptsdet_1_19_1  237829 29554    66   177      0 114616  8893
20230628_CVD_2546_60s_20x20ptsdet_1_19_10 237306 29794    85   171      0 113859  9539
20230628_CVD_2546_60s_20x20ptsdet_1_19_11 236571 30188    52   168      0 113964  9414
20230628_CVD_2546_60s_20x20ptsdet_1_19_12 236635 29854    74   115      0 113581  9223
20230628_CVD_2546_60s_20x20ptsdet_1_19_13 237274 29725    42   207      0 113165  8992
20230628_CVD_2546_60s_20x20ptsdet_1_19_14 237617 29926    55   205     86 113596  9350
20230628_CVD_2546_60s_20x20ptsdet_1_19_15 237165 29869   103   168      0 113944  9409
20230628_CVD_2546_60s_20x20ptsdet_1_19_16 235202 30056   106   134      0 113643  9119
20230628_CVD_2546_60s_20x20ptsdet_1_19_17 235336 29754    82   215     32 112358  9439
20230628_CVD_2546_60s_20x20ptsdet_1_19_18 236569 29634    66    89      0 113584  8990
20230628_CVD_2546_60s_20x20ptsdet_1_19_19 234667 29633    56   147      0 112924  8855
20230628_CVD_2546_60s_20x20ptsdet_1_19_2  237776 29748    82   245      0 113775  9282
20230628_CVD_2546_60s_20x20ptsdet_1_19_3  236638 29438    80   117      0 114374  9125
20230628_CVD_2546_60s_20x20ptsdet_1_19_4  236413 29824   129   236      0 113550  9663
20230628_CVD_2546_60s_20x20ptsdet_1_19_5  237297 29905    54   268      0 113708  9101
20230628_CVD_2546_60s_20x20ptsdet_1_19_6  237101 29767    78   188      0 113580  9299
20230628_CVD_2546_60s_20x20ptsdet_1_19_7  236121 29960    51   149     72 113325  9064
20230628_CVD_2546_60s_20x20ptsdet_1_19_8  237035 29849   127   195      0 114296  8987
20230628_CVD_2546_60s_20x20ptsdet_1_19_9  237341 29916    57   195      0 113999  9229
20230628_CVD_2546_60s_20x20ptsdet_1_1_0   237011 30016    22   103     79 113404  9275
20230628_CVD_2546_60s_20x20ptsdet_1_1_1   237930 29903    23   137      0 113475  9440
20230628_CVD_2546_60s_20x20ptsdet_1_1_10  236425 29691    23   169      0 113374  9094
20230628_CVD_2546_60s_20x20ptsdet_1_1_11  237285 29997    80   160      0 112524  9374
20230628_CVD_2546_60s_20x20ptsdet_1_1_12  236580 29876    55   115      0 113093  9393
20230628_CVD_2546_60s_20x20ptsdet_1_1_13  236214 29723    90   231      6 113461  9402
20230628_CVD_2546_60s_20x20ptsdet_1_1_14  236483 29684   131   193      0 113374  9125
20230628_CVD_2546_60s_20x20ptsdet_1_1_15  235403 29674    69   141      0 112942  9299
20230628_CVD_2546_60s_20x20ptsdet_1_1_16  236552 29801   106   129     43 112474  9815
20230628_CVD_2546_60s_20x20ptsdet_1_1_17  236567 29761   105   203      0 113275  9074
20230628_CVD_2546_60s_20x20ptsdet_1_1_18  237369 29794    48   158      0 113046  9176
20230628_CVD_2546_60s_20x20ptsdet_1_1_19  236369 29550    49   235      0 113345  9330
20230628_CVD_2546_60s_20x20ptsdet_1_1_2   236976 29680    41   207      0 113752  9297
20230628_CVD_2546_60s_20x20ptsdet_1_1_3   237802 29600    62   286      0 112947  9205
20230628_CVD_2546_60s_20x20ptsdet_1_1_4   236518 30003   143   186      0 113732  8969
20230628_CVD_2546_60s_20x20ptsdet_1_1_5   238156 29535    91    79      0 114325  9337
20230628_CVD_2546_60s_20x20ptsdet_1_1_6   237095 29817    73   156      0 113792  9156
20230628_CVD_2546_60s_20x20ptsdet_1_1_7   237170 29650    89   151      0 113636  9435
20230628_CVD_2546_60s_20x20ptsdet_1_1_8   236579 29764    34   163      0 113110  9564
20230628_CVD_2546_60s_20x20ptsdet_1_1_9   236971 29737    46   144      0 113699  9420
20230628_CVD_2546_60s_20x20ptsdet_1_2_0   236584 29627    79    57      0 113704  9430
20230628_CVD_2546_60s_20x20ptsdet_1_2_1   236253 29600    76   279     50 112863  9650
20230628_CVD_2546_60s_20x20ptsdet_1_2_10  236328 29827   126   187      0 112621  9156
