All Layer Optical Constants
Wavelength (nm)	n, GaP Oxide	n, B-Spline	n, SI_JAW	k, GaP Oxide	k, B-Spline	k, SI_JAW
821.098267	1.580572	3.170877	3.664055	0.000000	0.001914	0.003365	
822.670715	1.580554	3.170205	3.662993	0.000000	0.001941	0.003317	
824.243164	1.580535	3.169540	3.661933	0.000000	0.001969	0.003270	
825.815308	1.580516	3.168882	3.660872	0.000000	0.001997	0.003223	
827.387390	1.580498	3.168229	3.659823	0.000000	0.002024	0.003176	
828.959351	1.580481	3.167583	3.658788	0.000000	0.002052	0.003131	
830.531128	1.580463	3.166943	3.657753	0.000000	0.002080	0.003085	
832.102722	1.580446	3.166308	3.656717	0.000000	0.002107	0.003040	
833.674194	1.580428	3.165680	3.655704	0.000000	0.002134	0.002996	
835.245483	1.580411	3.165058	3.654692	0.000000	0.002160	0.002952	
836.816711	1.580394	3.164441	3.653681	0.000000	0.002186	0.002908	
838.387695	1.580376	3.163831	3.652678	0.000000	0.002211	0.002865	
839.958496	1.580359	3.163225	3.651690	0.000000	0.002236	0.002823	
841.529175	1.580341	3.162626	3.650702	0.000000	0.002259	0.002781	
843.099731	1.580324	3.162032	3.649715	0.000000	0.002282	0.002739	
844.670044	1.580306	3.161443	3.648744	0.000000	0.002304	0.002698	
846.240234	1.580289	3.160860	3.647779	0.000000	0.002324	0.002658	
847.810242	1.580272	3.160282	3.646815	0.000000	0.002344	0.002618	
849.380188	1.580254	3.159709	3.645851	0.000000	0.002362	0.002577	
850.949890	1.580237	3.159141	3.644910	0.000000	0.002379	0.002539	
852.519409	1.580219	3.158578	3.643968	0.000000	0.002394	0.002500	
854.088745	1.580202	3.158020	3.643027	0.000000	0.002408	0.002461	
855.658020	1.580185	3.157466	3.642092	0.000000	0.002421	0.002423	
857.227173	1.580169	3.156917	3.641173	0.000000	0.002432	0.002386	
858.796021	1.580152	3.156372	3.640254	0.000000	0.002441	0.002349	
860.364746	1.580136	3.155831	3.639335	0.000000	0.002448	0.002312	
861.933289	1.580120	3.155294	3.638427	0.000000	0.002454	0.002276	
863.501770	1.580104	3.154761	3.637530	0.000000	0.002458	0.002240	
865.069946	1.580087	3.154231	3.636633	0.000000	0.002461	0.002205	
866.638000	1.580071	3.153704	3.635736	0.000000	0.002462	0.002169	
868.205933	1.580055	3.153181	3.634853	0.000000	0.002461	0.002135	
869.773621	1.580039	3.152661	3.633978	0.000000	0.002459	0.002101	
871.341187	1.580022	3.152144	3.633102	0.000000	0.002456	0.002067	
872.908569	1.580006	3.151631	3.632226	0.000000	0.002451	0.002033	
874.475769	1.579990	3.151120	3.631367	0.000000	0.002446	0.002001	
876.042847	1.579974	3.150611	3.630513	0.000000	0.002439	0.001968	
877.609741	1.579957	3.150106	3.629658	0.000000	0.002431	0.001936	
879.176453	1.579941	3.149603	3.628804	0.000000	0.002422	0.001903	
880.742981	1.579925	3.149103	3.627967	0.000000	0.002412	0.001872	
882.309387	1.579909	3.148605	3.627134	0.000000	0.002401	0.001842	
883.875610	1.579893	3.148110	3.626300	0.000000	0.002390	0.001811	
885.441589	1.579876	3.147618	3.625466	0.000000	0.002377	0.001780	
887.007446	1.579861	3.147127	3.624650	0.000000	0.002364	0.001750	
888.573059	1.579846	3.146640	3.623837	0.000000	0.002350	0.001721	
890.138550	1.579831	3.146154	3.623024	0.000000	0.002336	0.001691	
891.703796	1.579816	3.145671	3.622211	0.000000	0.002321	0.001662	
893.268921	1.579800	3.145190	3.621413	0.000000	0.002306	0.001634	
894.833984	1.579785	3.144711	3.620620	0.000000	0.002290	0.001606	
896.398743	1.579770	3.144235	3.619826	0.000000	0.002274	0.001578	
897.963257	1.579755	3.143761	3.619033	0.000000	0.002257	0.001550	
899.527710	1.579740	3.143289	3.618252	0.000000	0.002240	0.001523	
901.091980	1.579725	3.142819	3.617479	0.000000	0.002223	0.001496	
902.656067	1.579710	3.142351	3.616705	0.000000	0.002206	0.001470	
904.219910	1.579695	3.141885	3.615932	0.000000	0.002188	0.001443	
905.783569	1.579680	3.141422	3.615167	0.000000	0.002171	0.001417	
907.347046	1.579665	3.140960	3.614413	0.000000	0.002153	0.001392	
908.910461	1.579650	3.140501	3.613658	0.000000	0.002136	0.001367	
910.473511	1.579635	3.140043	3.612904	0.000000	0.002118	0.001342	
912.036499	1.579619	3.139588	3.612153	0.000000	0.002100	0.001317	
913.599304	1.579604	3.139135	3.611418	0.000000	0.002083	0.001293	
915.161926	1.579589	3.138683	3.610682	0.000000	0.002065	0.001269	
916.724304	1.579574	3.138234	3.609947	0.000000	0.002048	0.001246	
918.286499	1.579559	3.137787	3.609212	0.000000	0.002031	0.001222	
919.848511	1.579545	3.137342	3.608492	0.000000	0.002014	0.001199	
921.410339	1.579531	3.136899	3.607776	0.000000	0.001998	0.001177	
922.971985	1.579517	3.136459	3.607059	0.000000	0.001982	0.001154	
924.533508	1.579503	3.136020	3.606342	0.000000	0.001966	0.001132	
926.094727	1.579489	3.135584	3.605634	0.000000	0.001951	0.001110	
927.655884	1.579475	3.135149	3.604935	0.000000	0.001935	0.001089	
929.216675	1.579461	3.134717	3.604237	0.000000	0.001921	0.001068	
930.777466	1.579447	3.134288	3.603539	0.000000	0.001906	0.001047	
932.337891	1.579433	3.133861	3.602840	0.000000	0.001892	0.001025	
933.898254	1.579419	3.133435	3.602160	0.000000	0.001879	0.001005	
935.458374	1.579405	3.133013	3.601479	0.000000	0.001865	0.000986	
937.018250	1.579391	3.132592	3.600798	0.000000	0.001852	0.000966	
938.578003	1.579377	3.132174	3.600117	0.000000	0.001839	0.000946	
940.137573	1.579363	3.131758	3.599445	0.000000	0.001827	0.000926	
941.696899	1.579349	3.131345	3.598782	0.000000	0.001814	0.000908	
943.256042	1.579335	3.130933	3.598119	0.000000	0.001802	0.000889	
944.815063	1.579321	3.130524	3.597457	0.000000	0.001790	0.000871	
946.373718	1.579307	3.130118	3.596794	0.000000	0.001779	0.000852	
947.932312	1.579293	3.129713	3.596146	0.000000	0.001767	0.000834	
949.490723	1.579279	3.129311	3.595500	0.000000	0.001756	0.000817	
951.048828	1.579265	3.128911	3.594853	0.000000	0.001745	0.000799	
952.606812	1.579251	3.128513	3.594207	0.000000	0.001734	0.000782	
954.164551	1.579238	3.128118	3.593565	0.000000	0.001723	0.000765	
955.722168	1.579225	3.127725	3.592936	0.000000	0.001713	0.000749	
957.279480	1.579212	3.127334	3.592307	0.000000	0.001702	0.000732	
958.836609	1.579199	3.126945	3.591678	0.000000	0.001692	0.000716	
960.393555	1.579186	3.126559	3.591049	0.000000	0.001682	0.000700	
961.950378	1.579173	3.126174	3.590428	0.000000	0.001672	0.000684	
963.506958	1.579160	3.125792	3.589816	0.000000	0.001662	0.000669	
965.063293	1.579147	3.125412	3.589203	0.000000	0.001652	0.000654	
966.619324	1.579134	3.125034	3.588590	0.000000	0.001642	0.000639	
968.175293	1.579121	3.124658	3.587978	0.000000	0.001632	0.000624	
969.731079	1.579108	3.124285	3.587375	0.000000	0.001622	0.000609	
971.286499	1.579096	3.123913	3.586780	0.000000	0.001613	0.000595	
972.841919	1.579083	3.123543	3.586183	0.000000	0.001603	0.000581	
974.396973	1.579070	3.123176	3.585587	0.000000	0.001594	0.000567	
975.951843	1.579057	3.122811	3.584991	0.000000	0.001584	0.000553	
977.506531	1.579044	3.122447	3.584407	0.000000	0.001575	0.000540	
979.061035	1.579031	3.122086	3.583827	0.000000	0.001565	0.000527	
980.615356	1.579018	3.121727	3.583246	0.000000	0.001556	0.000514	
982.169312	1.579005	3.121369	3.582666	0.000000	0.001546	0.000502	
983.723267	1.578992	3.121014	3.582086	0.000000	0.001537	0.000489	
985.276855	1.578979	3.120661	3.581517	0.000000	0.001527	0.000477	
986.830261	1.578967	3.120309	3.580953	0.000000	0.001518	0.000465	
988.383484	1.578954	3.119960	3.580389	0.000000	0.001508	0.000453	
989.936523	1.578941	3.119612	3.579824	0.000000	0.001499	0.000441	
991.489258	1.578928	3.119267	3.579260	0.000000	0.001489	0.000429	
993.041809	1.578924	3.118923	3.578706	0.000000	0.001479	0.000418	
994.594116	1.578924	3.118581	3.578156	0.000000	0.001470	0.000407	
996.146301	1.578924	3.118241	3.577607	0.000000	0.001460	0.000397	
997.698242	1.578924	3.117902	3.577058	0.000000	0.001450	0.000386	
999.249878	1.578924	3.117566	3.576509	0.000000	0.001440	0.000375	
