Net counts

Spectrum                                      Si     P    Ar   Ni      Zn     Ga   Rh
20230711_CVD_2546_60s_20x20ptsdet_1_14_10 224088 27819   111  707       0 102934 2499
20230711_CVD_2546_60s_20x20ptsdet_1_14_11 224173 28076   122  676       0 103777 2441
20230711_CVD_2546_60s_20x20ptsdet_1_14_12 224393 27559   134  569       0 104152 2506
20230711_CVD_2546_60s_20x20ptsdet_1_14_13 222629 27615    66  832       0 103511 2448
20230711_CVD_2546_60s_20x20ptsdet_1_14_14 224119 27658    56  659       0 103808 2386
20230711_CVD_2546_60s_20x20ptsdet_1_14_15 225007 27730    94  690       0 104496 2440
20230711_CVD_2546_60s_20x20ptsdet_1_14_16 224795 27632   125  662       0 103206 2639
20230711_CVD_2546_60s_20x20ptsdet_1_14_17 223843 27542    70  678       0 103515 2499
20230711_CVD_2546_60s_20x20ptsdet_1_14_18 224711 27669   120  603       0 104298 2529
20230711_CVD_2546_60s_20x20ptsdet_1_14_19 224779 27952    65  653       0 104141 2525
20230711_CVD_2546_60s_20x20ptsdet_1_14_2  227374 27904    72  687       0 105660 2575
20230711_CVD_2546_60s_20x20ptsdet_1_14_3  223311 27972    81  525       0 104426 2502
20230711_CVD_2546_60s_20x20ptsdet_1_14_4  224138 27706   105  651       0 103992 2422
20230711_CVD_2546_60s_20x20ptsdet_1_14_5  223866 27748    85  593       0 103887 2534
20230711_CVD_2546_60s_20x20ptsdet_1_14_6  224130 27507   134  695       0 104668 2620
20230711_CVD_2546_60s_20x20ptsdet_1_14_7  224831 27794    91  648       0 103619 2404
20230711_CVD_2546_60s_20x20ptsdet_1_14_8  223465 27383   136  642       0 104421 2451
20230711_CVD_2546_60s_20x20ptsdet_1_14_9  222672 27633    89  608       0 103921 2429
20230711_CVD_2546_60s_20x20ptsdet_1_15_0  223568 27864    79  691       0 104600 2540
20230711_CVD_2546_60s_20x20ptsdet_1_15_1  223447 27626    52  674       0 103580 2531
20230711_CVD_2546_60s_20x20ptsdet_1_15_10 224203 27463    85  642       0 104242 2463
20230711_CVD_2546_60s_20x20ptsdet_1_15_11 224848 27968   149  671       0 106017 2437
20230711_CVD_2546_60s_20x20ptsdet_1_15_12 225630 27572    51  626       0 104720 2496
20230711_CVD_2546_60s_20x20ptsdet_1_15_13 226615 27829   128  631       0 104682 2340
20230711_CVD_2546_60s_20x20ptsdet_1_15_14 222184 27736    87  779       0 103022 2555
20230711_CVD_2546_60s_20x20ptsdet_1_15_15 221130 27821   121  699       0 102455 2313
20230711_CVD_2546_60s_20x20ptsdet_1_15_16 222314 27187   115  688       0 103061 2408
20230711_CVD_2546_60s_20x20ptsdet_1_15_17 223176 27722    26  686       0 102932 2405
20230711_CVD_2546_60s_20x20ptsdet_1_15_18 222141 27142   124  557       0 103322 2646
20230711_CVD_2546_60s_20x20ptsdet_1_15_19 222941 27437    59  664       0 103444 2554
20230711_CVD_2546_60s_20x20ptsdet_1_15_2  221622 27259   143  552       0 103249 2532
20230711_CVD_2546_60s_20x20ptsdet_1_15_3  224558 27946    17  667       0 103466 2367
20230711_CVD_2546_60s_20x20ptsdet_1_15_4  224890 27711   123  637       0 104165 2595
20230711_CVD_2546_60s_20x20ptsdet_1_15_5  224713 27400   109  708       0 104219 2586
20230711_CVD_2546_60s_20x20ptsdet_1_15_6  225076 27627    58  722       0 104919 2440
20230711_CVD_2546_60s_20x20ptsdet_1_15_7  225597 27713   113  632       0 104443 2527
20230711_CVD_2546_60s_20x20ptsdet_1_15_8  225928 27612    93  703       0 104529 2534
20230711_CVD_2546_60s_20x20ptsdet_1_15_9  224950 27811    71  636       0 104518 2416
20230711_CVD_2546_60s_20x20ptsdet_1_16_0  223796 27507   139  660       0 103732 2610
20230711_CVD_2546_60s_20x20ptsdet_1_16_1  223179 27547   108  690       0 103461 2603
20230711_CVD_2546_60s_20x20ptsdet_1_16_10 226656 28304    70  718       0 105386 2521
20230711_CVD_2546_60s_20x20ptsdet_1_16_11 226664 27844    86  628       0 105735 2544
20230711_CVD_2546_60s_20x20ptsdet_1_16_12 227113 28023    87  755       0 106066 2510
20230711_CVD_2546_60s_20x20ptsdet_1_16_13 225831 27853    63  627       0 104901 2548
20230711_CVD_2546_60s_20x20ptsdet_1_16_14 225471 28004   113  619       0 104859 2436
20230711_CVD_2546_60s_20x20ptsdet_1_16_15 225959 27744    93  653       0 104478 2524
20230711_CVD_2546_60s_20x20ptsdet_1_16_16 225572 27935    51  753       0 104492 2377
20230711_CVD_2546_60s_20x20ptsdet_1_16_17 226021 27761   107  645       0 104349 2431
20230711_CVD_2546_60s_20x20ptsdet_1_16_18 226121 27885    35  646       0 105122 2457
20230711_CVD_2546_60s_20x20ptsdet_1_16_19 223464 27565    81  680       0 104274 2259
20230711_CVD_2546_60s_20x20ptsdet_1_16_2  225108 27454   112  674       0 104041 2500
20230711_CVD_2546_60s_20x20ptsdet_1_16_3  223792 27644    57  628       0 104956 2555
20230711_CVD_2546_60s_20x20ptsdet_1_16_4  225523 27915   150  711       0 104537 2529
20230711_CVD_2546_60s_20x20ptsdet_1_16_5  223600 27789    79  652       0 103229 2504
20230711_CVD_2546_60s_20x20ptsdet_1_16_6  224628 27581    95  639       0 104217 2372
20230711_CVD_2546_60s_20x20ptsdet_1_16_7  224330 27718   101  649       0 104258 2385
20230711_CVD_2546_60s_20x20ptsdet_1_16_8  225663 27772    97  618       0 105495 2616
20230711_CVD_2546_60s_20x20ptsdet_1_16_9  225588 27785   118  586       0 104515 2631
20230711_CVD_2546_60s_20x20ptsdet_1_17_0  225057 27699    90  599       0 104897 2537
20230711_CVD_2546_60s_20x20ptsdet_1_17_1  224230 27630    73  643       0 104448 2551
20230711_CVD_2546_60s_20x20ptsdet_1_17_10 225815 28283    87  579       0 105695 2628
20230711_CVD_2546_60s_20x20ptsdet_1_17_11 227317 28131    56  689       0 105682 2507
20230711_CVD_2546_60s_20x20ptsdet_1_17_12 226901 28030    41  697       0 106159 2461
20230711_CVD_2546_60s_20x20ptsdet_1_17_13 227164 27964    29  715       0 105138 2536
20230711_CVD_2546_60s_20x20ptsdet_1_17_14 225417 27820    85  602       0 104848 2579
20230711_CVD_2546_60s_20x20ptsdet_1_17_15 223639 27539    70  637       0 104046 2549
20230711_CVD_2546_60s_20x20ptsdet_1_17_16 224952 27859    26  683       0 104669 2577
20230711_CVD_2546_60s_20x20ptsdet_1_17_17 224699 27520   135  720       0 103879 2480
20230711_CVD_2546_60s_20x20ptsdet_1_17_18 225472 27813    79  671       0 104991 2706
20230711_CVD_2546_60s_20x20ptsdet_1_17_19 225036 27997   103  611       0 104891 2627
20230711_CVD_2546_60s_20x20ptsdet_1_17_2  226516 27698   148  695       0 105536 2424
20230711_CVD_2546_60s_20x20ptsdet_1_17_3  225361 27844    60  740       0 104292 2657
20230711_CVD_2546_60s_20x20ptsdet_1_17_4  225627 27519    41  739       0 104983 2445
20230711_CVD_2546_60s_20x20ptsdet_1_17_5  225801 27535    50  726       0 104768 2413
20230711_CVD_2546_60s_20x20ptsdet_1_17_6  225756 27728   147  721       0 105370 2557
20230711_CVD_2546_60s_20x20ptsdet_1_17_7  226088 27565   155  658       0 105338 2445
20230711_CVD_2546_60s_20x20ptsdet_1_17_8  225966 28081   136  711       0 105462 2692
20230711_CVD_2546_60s_20x20ptsdet_1_17_9  226581 27937    86  650       0 105340 2435
20230711_CVD_2546_60s_20x20ptsdet_1_18_0  223512 27812   105  669       0 103933 2565
20230711_CVD_2546_60s_20x20ptsdet_1_18_1  225416 27707    90  634       0 104744 2517
20230711_CVD_2546_60s_20x20ptsdet_1_18_10 226141 28061    76  682       0 106025 2586
20230711_CVD_2546_60s_20x20ptsdet_1_18_11 226603 27895    57  600       0 105609 2444
20230711_CVD_2546_60s_20x20ptsdet_1_18_12 225005 28115   113  688       0 104753 2505
20230711_CVD_2546_60s_20x20ptsdet_1_18_13 226377 28010   103  699       0 105789 2730
20230711_CVD_2546_60s_20x20ptsdet_1_18_14 224146 28064    90  816       0 103872 2390
20230711_CVD_2546_60s_20x20ptsdet_1_18_15 224910 27647    51  698       0 105713 2558
20230711_CVD_2546_60s_20x20ptsdet_1_18_16 226987 28317    51  739       0 105357 2590
20230711_CVD_2546_60s_20x20ptsdet_1_18_17 227034 28580    65  690       0 105876 2535
20230711_CVD_2546_60s_20x20ptsdet_1_18_18 226619 27952    90  605       0 105842 2548
20230711_CVD_2546_60s_20x20ptsdet_1_18_19 223946 28056   179  719       0 105113 2353
20230711_CVD_2546_60s_20x20ptsdet_1_18_2  226796 27902   115  702       0 106880 2430
20230711_CVD_2546_60s_20x20ptsdet_1_18_3  226404 27752   125  605       0 105386 2363
20230711_CVD_2546_60s_20x20ptsdet_1_18_4  227789 27973    79  744       0 105720 2541
20230711_CVD_2546_60s_20x20ptsdet_1_18_5  226727 27752   129  631       0 104847 2630
20230711_CVD_2546_60s_20x20ptsdet_1_18_6  226273 27879   160  644       0 104984 2552
20230711_CVD_2546_60s_20x20ptsdet_1_18_7  226206 28006   144  688       0 105155 2494
20230711_CVD_2546_60s_20x20ptsdet_1_18_8  223757 27684    99  671       0 104031 2608
20230711_CVD_2546_60s_20x20ptsdet_1_18_9  224353 27582    77  665       0 104240 2416
20230711_CVD_2546_60s_20x20ptsdet_1_19_0  224974 27628   111  715       0 104602 2447
20230711_CVD_2546_60s_20x20ptsdet_1_19_1  226885 27864   137  697       0 105932 2556
20230711_CVD_2546_60s_20x20ptsdet_1_19_10 226567 27629    87  611       0 105031 2533
20230711_CVD_2546_60s_20x20ptsdet_1_19_11 224778 27495    95  658       0 104610 2679
20230711_CVD_2546_60s_20x20ptsdet_1_19_12 223660 27910   106  683       0 104728 2526
20230711_CVD_2546_60s_20x20ptsdet_1_19_13 225334 27836    63  578       0 104584 2647
20230711_CVD_2546_60s_20x20ptsdet_1_19_14 224245 27674   103  514       0 105413 2516
20230711_CVD_2546_60s_20x20ptsdet_1_19_15 226182 27700    43  806       0 104367 2464
20230711_CVD_2546_60s_20x20ptsdet_1_19_16 224614 27718    84  721       0 103835 2515
20230711_CVD_2546_60s_20x20ptsdet_1_19_17 225594 27774    63  650       0 104269 2583
20230711_CVD_2546_60s_20x20ptsdet_1_19_18 224053 27688   120  650       0 105387 2545
20230711_CVD_2546_60s_20x20ptsdet_1_19_19 224655 27489    91  710       0 104582 2424
20230711_CVD_2546_60s_20x20ptsdet_1_19_2  226602 28076   172  830       0 105214 2607
