ROI backgr, sum

Spectrum                                       Si       P     Ar      Ni       Zn       Ga      Rh
20230711_CVD_2546_60s_20x20ptsdet_1_17_12    -120     -90    -27    -919    -1680    -2060    -749
20230711_CVD_2546_60s_20x20ptsdet_1_17_13    -136    -107    -22    -952    -1579    -2021    -700
20230711_CVD_2546_60s_20x20ptsdet_1_17_14    -121     -99    -32   -1020    -1725    -2130    -823
20230711_CVD_2546_60s_20x20ptsdet_1_17_15    -127     -98    -19    -982    -1696    -2055    -806
20230711_CVD_2546_60s_20x20ptsdet_1_17_16    -128     -97    -20    -959    -1689    -2132    -821
20230711_CVD_2546_60s_20x20ptsdet_1_17_17    -114     -83    -32    -955    -1672    -2075    -784
20230711_CVD_2546_60s_20x20ptsdet_1_17_18    -139    -111    -24    -978    -1664    -2017    -678
20230711_CVD_2546_60s_20x20ptsdet_1_17_19    -137    -100    -29    -995    -1707    -2113    -772
20230711_CVD_2546_60s_20x20ptsdet_1_17_2     -123     -89    -14   -1013    -1739    -2144    -799
20230711_CVD_2546_60s_20x20ptsdet_1_17_3     -133    -108    -22   -1020    -1784    -2158    -670
20230711_CVD_2546_60s_20x20ptsdet_1_17_4     -119     -97    -30    -938    -1615    -1944    -806
20230711_CVD_2546_60s_20x20ptsdet_1_17_5     -145    -117    -38   -1038    -1730    -2067    -819
20230711_CVD_2546_60s_20x20ptsdet_1_17_6     -127     -96    -32    -983    -1584    -1823    -835
20230711_CVD_2546_60s_20x20ptsdet_1_17_7     -130    -102    -27    -963    -1734    -2157    -831
20230711_CVD_2546_60s_20x20ptsdet_1_17_8     -120    -103    -26    -939    -1768    -2167    -741
20230711_CVD_2546_60s_20x20ptsdet_1_17_9     -130     -95    -30   -1010    -1691    -2120    -737
20230711_CVD_2546_60s_20x20ptsdet_1_18_0     -130    -102    -40   -1008    -1711    -2079    -799
20230711_CVD_2546_60s_20x20ptsdet_1_18_1     -121     -84    -21   -1020    -1747    -2149    -804
20230711_CVD_2546_60s_20x20ptsdet_1_18_10    -136    -102    -30   -1009    -1771    -2196    -766
20230711_CVD_2546_60s_20x20ptsdet_1_18_11    -138    -107    -33    -987    -1706    -2056    -862
20230711_CVD_2546_60s_20x20ptsdet_1_18_12    -140    -108    -23   -1004    -1785    -2183    -857
20230711_CVD_2546_60s_20x20ptsdet_1_18_13    -133    -105    -34    -975    -1640    -2047    -735
20230711_CVD_2546_60s_20x20ptsdet_1_18_14    -140    -110    -40    -981    -1547    -1965    -739
20230711_CVD_2546_60s_20x20ptsdet_1_18_15    -139    -112    -31    -979    -1713    -2106    -804
20230711_CVD_2546_60s_20x20ptsdet_1_18_16    -132     -99    -31    -996    -1744    -2127    -834
20230711_CVD_2546_60s_20x20ptsdet_1_18_17    -150    -130    -30    -978    -1639    -2050    -822
20230711_CVD_2546_60s_20x20ptsdet_1_18_18    -128     -95    -25   -1064    -1788    -2158    -799
20230711_CVD_2546_60s_20x20ptsdet_1_18_19    -130    -101    -41    -948    -1613    -1940    -847
20230711_CVD_2546_60s_20x20ptsdet_1_18_2     -127     -93    -16    -968    -1764    -2163    -876
