ROI net sum

Spectrum                                      Si     P   Ar   Ni    Zn    Ga   Rh
20230711_CVD_2546_60s_20x20ptsdet_1_16_17 204657 25323  311 1054   445 85696 2389
20230711_CVD_2546_60s_20x20ptsdet_1_16_18 204745 25492  263  972   370 86223 2603
20230711_CVD_2546_60s_20x20ptsdet_1_16_19 202523 25193  254  997   383 84980 2373
20230711_CVD_2546_60s_20x20ptsdet_1_16_2  204350 25181  263 1007   326 85315 2608
20230711_CVD_2546_60s_20x20ptsdet_1_16_3  203011 25185  284 1092   406 85962 2517
20230711_CVD_2546_60s_20x20ptsdet_1_16_4  204382 25546  318 1049   405 86052 2563
20230711_CVD_2546_60s_20x20ptsdet_1_16_5  202995 25324  254 1023   359 84657 2580
20230711_CVD_2546_60s_20x20ptsdet_1_16_6  203652 25159  250  975   399 85680 2491
20230711_CVD_2546_60s_20x20ptsdet_1_16_7  203262 25286  245 1028   453 85741 2529
20230711_CVD_2546_60s_20x20ptsdet_1_16_8  204617 25329  282 1012   373 86458 2599
20230711_CVD_2546_60s_20x20ptsdet_1_16_9  204729 25231  272  951   369 85919 2646
20230711_CVD_2546_60s_20x20ptsdet_1_17_0  204241 25288  275  933   312 86269 2614
20230711_CVD_2546_60s_20x20ptsdet_1_17_1  203470 25235  242  969   310 85764 2614
20230711_CVD_2546_60s_20x20ptsdet_1_17_10 204963 25733  246  964   459 86897 2584
20230711_CVD_2546_60s_20x20ptsdet_1_17_11 206366 25720  237 1048   431 86964 2596
20230711_CVD_2546_60s_20x20ptsdet_1_17_12 205719 25569  249 1085   364 86930 2517
20230711_CVD_2546_60s_20x20ptsdet_1_17_13 205815 25491  293 1028   430 86508 2609
20230711_CVD_2546_60s_20x20ptsdet_1_17_14 204698 25415  264  928   340 86066 2527
20230711_CVD_2546_60s_20x20ptsdet_1_17_15 202751 25189  248  988   411 85378 2554
20230711_CVD_2546_60s_20x20ptsdet_1_17_16 203874 25442  285 1016   359 85853 2606
20230711_CVD_2546_60s_20x20ptsdet_1_17_17 203540 25106  242 1119   425 85232 2532
20230711_CVD_2546_60s_20x20ptsdet_1_17_18 204567 25383  289 1000   462 86082 2707
20230711_CVD_2546_60s_20x20ptsdet_1_17_19 204199 25524  275  994   303 86189 2661
20230711_CVD_2546_60s_20x20ptsdet_1_17_2  205201 25192  272 1010   352 86822 2553
20230711_CVD_2546_60s_20x20ptsdet_1_17_3  204379 25440  274 1054   358 85552 2629
20230711_CVD_2546_60s_20x20ptsdet_1_17_4  204544 25117  254 1108   412 86019 2480
20230711_CVD_2546_60s_20x20ptsdet_1_17_5  204778 25148  253 1045   312 85820 2379
20230711_CVD_2546_60s_20x20ptsdet_1_17_6  204647 25317  272 1045   494 86501 2642
20230711_CVD_2546_60s_20x20ptsdet_1_17_7  205036 25065  258 1070   349 86073 2414
20230711_CVD_2546_60s_20x20ptsdet_1_17_8  205031 25646  299 1108   314 86437 2731
20230711_CVD_2546_60s_20x20ptsdet_1_17_9  205335 25503  267  950   327 86413 2504
20230711_CVD_2546_60s_20x20ptsdet_1_18_0  203030 25365  280 1019   413 85284 2524
20230711_CVD_2546_60s_20x20ptsdet_1_18_1  204500 25348  297  971   353 85983 2585
20230711_CVD_2546_60s_20x20ptsdet_1_18_10 205254 25618  265 1078   318 87085 2599
20230711_CVD_2546_60s_20x20ptsdet_1_18_11 205389 25350  278  977   494 86894 2485
20230711_CVD_2546_60s_20x20ptsdet_1_18_12 204137 25631  256  983   281 85692 2538
20230711_CVD_2546_60s_20x20ptsdet_1_18_13 205313 25469  244 1056   489 87013 2732
20230711_CVD_2546_60s_20x20ptsdet_1_18_14 203387 25578  270 1036   429 85622 2574
20230711_CVD_2546_60s_20x20ptsdet_1_18_15 204226 25223  251 1064   364 86435 2556
20230711_CVD_2546_60s_20x20ptsdet_1_18_16 205805 25834  229 1068   365 86267 2605
20230711_CVD_2546_60s_20x20ptsdet_1_18_17 205793 26070  247 1082   498 86750 2499
20230711_CVD_2546_60s_20x20ptsdet_1_18_18 205592 25513  263  914   344 86370 2577
20230711_CVD_2546_60s_20x20ptsdet_1_18_19 203176 25617  248 1081   453 86371 2414
20230711_CVD_2546_60s_20x20ptsdet_1_18_2  205687 25509  305 1029   329 87708 2442
20230711_CVD_2546_60s_20x20ptsdet_1_18_3  205394 25215  272  998   355 86622 2426
20230711_CVD_2546_60s_20x20ptsdet_1_18_4  206398 25488  263 1011   263 86678 2616
20230711_CVD_2546_60s_20x20ptsdet_1_18_5  205731 25390  264 1036   415 86108 2598
20230711_CVD_2546_60s_20x20ptsdet_1_18_6  205168 25496  281  982   355 86184 2642
20230711_CVD_2546_60s_20x20ptsdet_1_18_7  205150 25526  297 1055   522 86295 2452
20230711_CVD_2546_60s_20x20ptsdet_1_18_8  203242 25172  248 1107   537 85451 2531
20230711_CVD_2546_60s_20x20ptsdet_1_18_9  203892 25262  237 1004   410 85432 2561
20230711_CVD_2546_60s_20x20ptsdet_1_19_0  204167 25135  300 1050   352 85700 2541
20230711_CVD_2546_60s_20x20ptsdet_1_19_1  205826 25422  297 1048   401 86707 2595
20230711_CVD_2546_60s_20x20ptsdet_1_19_10 205390 25270  256  977   479 86197 2598
20230711_CVD_2546_60s_20x20ptsdet_1_19_11 203842 25053  240 1070   414 86099 2616
20230711_CVD_2546_60s_20x20ptsdet_1_19_12 202910 25477  264  969   342 85731 2521
20230711_CVD_2546_60s_20x20ptsdet_1_19_13 204243 25407  249 1027   374 85841 2685
20230711_CVD_2546_60s_20x20ptsdet_1_19_14 203593 25271  293  876   360 86521 2633
20230711_CVD_2546_60s_20x20ptsdet_1_19_15 205201 25258  263 1078   330 85563 2502
20230711_CVD_2546_60s_20x20ptsdet_1_19_16 203831 25369  270 1069   359 85279 2625
20230711_CVD_2546_60s_20x20ptsdet_1_19_17 204887 25291  260  967   333 85601 2545
20230711_CVD_2546_60s_20x20ptsdet_1_19_18 203159 25181  299  974   397 86086 2555
20230711_CVD_2546_60s_20x20ptsdet_1_19_19 203630 25074  260 1055   395 85639 2458
20230711_CVD_2546_60s_20x20ptsdet_1_19_2  205210 25654  277 1135   438 86189 2603
20230711_CVD_2546_60s_20x20ptsdet_1_19_3  205879 25133  255 1026   390 86162 2649
20230711_CVD_2546_60s_20x20ptsdet_1_19_4  206478 25594  274 1049   397 86765 2593
20230711_CVD_2546_60s_20x20ptsdet_1_19_5  206217 25768  265 1004   354 86364 2598
20230711_CVD_2546_60s_20x20ptsdet_1_19_6  205077 25394  270 1038   376 85870 2562
20230711_CVD_2546_60s_20x20ptsdet_1_19_7  205700 25871  257  972   396 86315 2588
20230711_CVD_2546_60s_20x20ptsdet_1_19_8  205716 25266  228  975   375 86489 2570
20230711_CVD_2546_60s_20x20ptsdet_1_19_9  204970 25273  293 1010   360 86569 2714
