ROI backgr, sum

Spectrum                                     Si       P     Ar      Ni       Zn       Ga       Rh
20230531_CVD_3158_60s_10x10ptsdet_2_8_8    -273    -213    -57   -1046    -1782    -2180    -5642
20230531_CVD_3158_60s_10x10ptsdet_2_8_9    -256    -205    -67   -1046    -1762    -2186    -5683
20230531_CVD_3158_60s_10x10ptsdet_2_9_0    -303    -245    -81    -999    -1716    -2090    -5972
20230531_CVD_3158_60s_10x10ptsdet_2_9_1    -284    -235    -63   -1003    -1674    -2144    -5837
20230531_CVD_3158_60s_10x10ptsdet_2_9_2    -269    -224    -50    -980    -1632    -2130    -5673
20230531_CVD_3158_60s_10x10ptsdet_2_9_3    -275    -208    -60   -1030    -1736    -2161    -5694
20230531_CVD_3158_60s_10x10ptsdet_2_9_4    -285    -232    -59    -970    -1685    -2136    -5560
20230531_CVD_3158_60s_10x10ptsdet_2_9_5    -252    -204    -64    -979    -1771    -2180    -5590
20230531_CVD_3158_60s_10x10ptsdet_2_9_6    -288    -237    -93   -1043    -1722    -2178    -5639
20230531_CVD_3158_60s_10x10ptsdet_2_9_7    -267    -213    -62   -1008    -1701    -2181    -5702
20230531_CVD_3158_60s_10x10ptsdet_2_9_8    -295    -244    -60    -988    -1771    -2191    -5604
20230531_CVD_3158_60s_10x10ptsdet_2_9_9    -287    -226    -76    -953    -1518    -2044    -5638


Mean value:                             -286.55 -232.02 -81.57 -984.50 -1628.81 -2052.09 -6274.17
Std. Abw.:                                15.12   16.74  13.17   41.67    95.42    92.52   367.51
Std. Abw. rel. [%]:                       -5.28   -7.22 -16.15   -4.23    -5.86    -4.51    -5.86
Conf. interval:                            1.07    1.18   0.93    2.95     6.75     6.54    25.99
