ROI backgr, sum

Spectrum                                     Si       P     Ar       Ni       Zn       Ga       Rh
20230613_CVD_3496_60s_10x10ptsdet_1_8_6    -261    -227    -96     -940    -1594    -2209    -5493
20230613_CVD_3496_60s_10x10ptsdet_1_8_7    -264    -233    -85     -985    -1652    -2091    -5312
20230613_CVD_3496_60s_10x10ptsdet_1_8_8    -269    -236    -86     -981    -1734    -2258    -5384
20230613_CVD_3496_60s_10x10ptsdet_1_8_9    -241    -197    -77     -900    -1535    -2176    -5279
20230613_CVD_3496_60s_10x10ptsdet_1_9_0    -295    -245    -90    -1078    -1868    -2422    -6968
20230613_CVD_3496_60s_10x10ptsdet_1_9_1    -261    -222    -89    -1026    -1643    -2235    -6237
20230613_CVD_3496_60s_10x10ptsdet_1_9_2    -246    -209    -69    -1032    -1700    -2121    -5721
20230613_CVD_3496_60s_10x10ptsdet_1_9_3    -257    -215    -94     -993    -1680    -2243    -5418
20230613_CVD_3496_60s_10x10ptsdet_1_9_4    -242    -207    -87    -1054    -1737    -2194    -5382
20230613_CVD_3496_60s_10x10ptsdet_1_9_5    -234    -200    -69     -966    -1636    -2172    -5400
20230613_CVD_3496_60s_10x10ptsdet_1_9_6    -270    -229    -84    -1062    -1758    -2262    -5290
20230613_CVD_3496_60s_10x10ptsdet_1_9_7    -235    -199    -72    -1024    -1688    -2190    -5275
20230613_CVD_3496_60s_10x10ptsdet_1_9_8    -254    -212    -73     -963    -1605    -2072    -5334
20230613_CVD_3496_60s_10x10ptsdet_1_9_9    -242    -201    -83     -987    -1714    -2186    -5321
20230613_CVD_3496_60s_10x10ptsdet_2_0_0    -290    -240    -88    -1081    -1862    -2436    -6725
20230613_CVD_3496_60s_10x10ptsdet_2_0_1    -340    -311   -124    -1067    -1924    -2414    -6396
20230613_CVD_3496_60s_10x10ptsdet_2_0_2    -293    -245    -98    -1037    -1746    -2429    -6510
20230613_CVD_3496_60s_10x10ptsdet_2_0_3    -306    -272    -88    -1054    -1840    -2417    -6436
20230613_CVD_3496_60s_10x10ptsdet_2_0_4    -282    -234    -88    -1066    -1889    -2349    -6425
20230613_CVD_3496_60s_10x10ptsdet_2_0_5    -284    -241   -109    -1004    -1696    -2316    -6384
20230613_CVD_3496_60s_10x10ptsdet_2_0_6    -299    -260   -106    -1064    -1860    -2344    -6393
20230613_CVD_3496_60s_10x10ptsdet_2_0_7    -299    -254    -86    -1013    -1719    -2340    -6315
20230613_CVD_3496_60s_10x10ptsdet_2_0_8    -295    -255    -91    -1114    -1919    -2299    -6365
20230613_CVD_3496_60s_10x10ptsdet_2_0_9    -294    -257    -89    -1089    -1973    -2425    -6259
20230613_CVD_3496_60s_10x10ptsdet_2_1_0    -291    -231    -83    -1079    -1805    -2427    -6721
20230613_CVD_3496_60s_10x10ptsdet_2_1_1    -280    -241    -84    -1113    -1937    -2401    -5904
20230613_CVD_3496_60s_10x10ptsdet_2_1_2    -287    -251   -109    -1039    -1784    -2388    -5922
20230613_CVD_3496_60s_10x10ptsdet_2_1_3    -260    -214    -88    -1058    -1865    -2376    -5709
20230613_CVD_3496_60s_10x10ptsdet_2_1_4    -285    -249    -94    -1077    -1864    -2323    -5913
20230613_CVD_3496_60s_10x10ptsdet_2_1_5    -278    -234    -70    -1030    -1814    -2382    -5802
20230613_CVD_3496_60s_10x10ptsdet_2_1_6    -268    -227    -85    -1041    -1776    -2290    -5701
20230613_CVD_3496_60s_10x10ptsdet_2_1_7    -270    -225    -60    -1018    -1707    -2308    -5778
20230613_CVD_3496_60s_10x10ptsdet_2_1_8    -281    -241   -116    -1077    -1798    -2359    -5768
20230613_CVD_3496_60s_10x10ptsdet_2_1_9    -257    -216   -102    -1089    -1874    -2323    -5681
20230613_CVD_3496_60s_10x10ptsdet_2_2_0    -279    -245   -103    -1049    -1786    -2549    -6701
20230613_CVD_3496_60s_10x10ptsdet_2_2_1    -258    -213   -111    -1086    -1886    -2508    -6044
20230613_CVD_3496_60s_10x10ptsdet_2_2_2    -286    -252    -86    -1042    -1944    -2503    -5480
20230613_CVD_3496_60s_10x10ptsdet_2_2_3    -279    -237    -98    -1087    -1889    -2349    -5518
20230613_CVD_3496_60s_10x10ptsdet_2_2_4    -249    -209    -83    -1079    -1910    -2401    -5601
20230613_CVD_3496_60s_10x10ptsdet_2_2_5    -272    -236    -95    -1062    -1844    -2390    -5477
20230613_CVD_3496_60s_10x10ptsdet_2_2_6    -270    -224    -44     -989    -1606    -2256    -5368
20230613_CVD_3496_60s_10x10ptsdet_2_2_7    -275    -242    -90    -1032    -1765    -2284    -5499
20230613_CVD_3496_60s_10x10ptsdet_2_2_8    -267    -223    -71    -1001    -1663    -2346    -5493
20230613_CVD_3496_60s_10x10ptsdet_2_2_9    -284    -245    -95    -1096    -1913    -2399    -5460
20230613_CVD_3496_60s_10x10ptsdet_2_3_0    -297    -256   -100    -1031    -1882    -2568    -6651
