ROI backgr, sum

Spectrum                                       Si       P     Ar      Ni       Zn       Ga       Rh
20230626_CVD_2808_60s_20x20ptsdet_1_18_15    -266    -215    -85    -965    -1596    -2095    -5662
20230626_CVD_2808_60s_20x20ptsdet_1_18_16    -279    -230    -80   -1054    -1781    -2264    -5710
20230626_CVD_2808_60s_20x20ptsdet_1_18_17    -280    -218    -82    -967    -1750    -2124    -5762
20230626_CVD_2808_60s_20x20ptsdet_1_18_18    -269    -215   -110   -1000    -1652    -2118    -5667
20230626_CVD_2808_60s_20x20ptsdet_1_18_19    -277    -224    -75    -953    -1680    -2118    -5658
20230626_CVD_2808_60s_20x20ptsdet_1_18_2     -268    -228    -76   -1014    -1637    -2047    -5679
20230626_CVD_2808_60s_20x20ptsdet_1_18_3     -263    -210    -82    -983    -1663    -2205    -5713
20230626_CVD_2808_60s_20x20ptsdet_1_18_4     -266    -214    -97   -1004    -1669    -2171    -5824
20230626_CVD_2808_60s_20x20ptsdet_1_18_5     -257    -213    -78   -1033    -1743    -2206    -5705
20230626_CVD_2808_60s_20x20ptsdet_1_18_6     -276    -233    -73    -992    -1570    -1984    -5666
20230626_CVD_2808_60s_20x20ptsdet_1_18_7     -265    -208    -53    -992    -1706    -2183    -5698
20230626_CVD_2808_60s_20x20ptsdet_1_18_8     -281    -229    -67   -1003    -1655    -2079    -5639
20230626_CVD_2808_60s_20x20ptsdet_1_18_9     -263    -211    -84   -1014    -1733    -2169    -5622
20230626_CVD_2808_60s_20x20ptsdet_1_19_0     -266    -216    -75   -1029    -1726    -2112    -5736
20230626_CVD_2808_60s_20x20ptsdet_1_19_1     -258    -202    -98    -926    -1575    -2035    -5843
20230626_CVD_2808_60s_20x20ptsdet_1_19_10    -274    -225    -85    -941    -1564    -2091    -5713
20230626_CVD_2808_60s_20x20ptsdet_1_19_11    -244    -186    -95    -973    -1582    -2015    -5701
20230626_CVD_2808_60s_20x20ptsdet_1_19_12    -283    -229    -95    -974    -1697    -2122    -5581
20230626_CVD_2808_60s_20x20ptsdet_1_19_13    -268    -208    -77   -1069    -1765    -2148    -5633
20230626_CVD_2808_60s_20x20ptsdet_1_19_14    -257    -199    -75   -1015    -1750    -2098    -5767
20230626_CVD_2808_60s_20x20ptsdet_1_19_15    -282    -229    -73   -1041    -1686    -2059    -5729
20230626_CVD_2808_60s_20x20ptsdet_1_19_16    -281    -239    -88   -1014    -1712    -2111    -5747
20230626_CVD_2808_60s_20x20ptsdet_1_19_17    -278    -229    -64    -923    -1652    -2061    -5698
20230626_CVD_2808_60s_20x20ptsdet_1_19_18    -276    -229    -83    -929    -1518    -1978    -5748
20230626_CVD_2808_60s_20x20ptsdet_1_19_19    -266    -204    -59   -1008    -1672    -2139    -5671
20230626_CVD_2808_60s_20x20ptsdet_1_19_2     -272    -220    -63   -1058    -1753    -2255    -5672
20230626_CVD_2808_60s_20x20ptsdet_1_19_3     -272    -209    -65    -977    -1721    -2101    -5676
20230626_CVD_2808_60s_20x20ptsdet_1_19_4     -245    -182    -51   -1019    -1758    -2208    -5539
20230626_CVD_2808_60s_20x20ptsdet_1_19_5     -284    -238    -66   -1007    -1703    -2135    -5665
20230626_CVD_2808_60s_20x20ptsdet_1_19_6     -284    -233    -77    -947    -1714    -2202    -5741
20230626_CVD_2808_60s_20x20ptsdet_1_19_7     -275    -217    -74    -980    -1689    -2132    -5568
20230626_CVD_2808_60s_20x20ptsdet_1_19_8     -278    -222    -71   -1019    -1684    -2080    -5790
20230626_CVD_2808_60s_20x20ptsdet_1_19_9     -245    -198    -71    -991    -1635    -2090    -5684
20230626_CVD_2808_60s_20x20ptsdet_1_1_0      -292    -245    -75   -1016    -1671    -2144    -5754
20230626_CVD_2808_60s_20x20ptsdet_1_1_1      -271    -218   -100    -928    -1601    -2045    -5769
20230626_CVD_2808_60s_20x20ptsdet_1_1_10     -268    -214    -69    -927    -1524    -2028    -5709
20230626_CVD_2808_60s_20x20ptsdet_1_1_11     -268    -213    -83    -964    -1574    -2014    -5716
20230626_CVD_2808_60s_20x20ptsdet_1_1_12     -263    -210    -71   -1015    -1676    -2087    -5697
20230626_CVD_2808_60s_20x20ptsdet_1_1_13     -271    -218    -78   -1017    -1672    -1965    -5646
20230626_CVD_2808_60s_20x20ptsdet_1_1_14     -284    -228    -73    -971    -1633    -1921    -5670
