All Layer Optical Constants
Wavelength (nm)	n, GaP Oxide	n, B-Spline	n, SI_JAW	k, GaP Oxide	k, B-Spline	k, SI_JAW
819.525513	1.580591	3.168811	3.665140	0.000000	0.001501	0.003414	
821.098267	1.580572	3.168148	3.664055	0.000000	0.001499	0.003365	
822.670715	1.580554	3.167488	3.662993	0.000000	0.001497	0.003317	
824.243164	1.580535	3.166832	3.661933	0.000000	0.001494	0.003270	
825.815308	1.580516	3.166180	3.660872	0.000000	0.001491	0.003223	
827.387390	1.580498	3.165531	3.659823	0.000000	0.001488	0.003176	
828.959351	1.580481	3.164886	3.658788	0.000000	0.001486	0.003131	
830.531128	1.580463	3.164243	3.657753	0.000000	0.001483	0.003085	
832.102722	1.580446	3.163604	3.656717	0.000000	0.001480	0.003040	
833.674194	1.580428	3.162969	3.655704	0.000000	0.001478	0.002996	
835.245483	1.580411	3.162337	3.654692	0.000000	0.001476	0.002952	
836.816711	1.580394	3.161707	3.653681	0.000000	0.001475	0.002908	
838.387695	1.580376	3.161082	3.652678	0.000000	0.001474	0.002865	
839.958496	1.580359	3.160459	3.651690	0.000000	0.001474	0.002823	
841.529175	1.580341	3.159840	3.650702	0.000000	0.001474	0.002781	
843.099731	1.580324	3.159224	3.649715	0.000000	0.001475	0.002739	
844.670044	1.580306	3.158611	3.648744	0.000000	0.001476	0.002698	
846.240234	1.580289	3.158002	3.647779	0.000000	0.001479	0.002658	
847.810242	1.580272	3.157396	3.646815	0.000000	0.001482	0.002618	
849.380188	1.580254	3.156793	3.645851	0.000000	0.001486	0.002577	
850.949890	1.580237	3.156193	3.644910	0.000000	0.001491	0.002539	
852.519409	1.580219	3.155597	3.643968	0.000000	0.001497	0.002500	
854.088745	1.580202	3.155004	3.643027	0.000000	0.001504	0.002461	
855.658020	1.580185	3.154414	3.642092	0.000000	0.001512	0.002423	
857.227173	1.580169	3.153828	3.641173	0.000000	0.001521	0.002386	
858.796021	1.580152	3.153245	3.640254	0.000000	0.001532	0.002349	
860.364746	1.580136	3.152666	3.639335	0.000000	0.001544	0.002312	
861.933289	1.580120	3.152091	3.638427	0.000000	0.001557	0.002276	
863.501770	1.580104	3.151520	3.637530	0.000000	0.001571	0.002240	
865.069946	1.580087	3.150952	3.636633	0.000000	0.001586	0.002205	
866.638000	1.580071	3.150388	3.635736	0.000000	0.001603	0.002169	
868.205933	1.580055	3.149828	3.634853	0.000000	0.001620	0.002135	
869.773621	1.580039	3.149272	3.633978	0.000000	0.001639	0.002101	
871.341187	1.580022	3.148720	3.633102	0.000000	0.001658	0.002067	
872.908569	1.580006	3.148172	3.632226	0.000000	0.001678	0.002033	
874.475769	1.579990	3.147628	3.631367	0.000000	0.001700	0.002001	
876.042847	1.579974	3.147088	3.630513	0.000000	0.001722	0.001968	
877.609741	1.579957	3.146552	3.629658	0.000000	0.001745	0.001936	
879.176453	1.579941	3.146020	3.628804	0.000000	0.001768	0.001903	
880.742981	1.579925	3.145492	3.627967	0.000000	0.001792	0.001872	
882.309387	1.579909	3.144968	3.627134	0.000000	0.001817	0.001842	
883.875610	1.579893	3.144448	3.626300	0.000000	0.001843	0.001811	
885.441589	1.579876	3.143932	3.625466	0.000000	0.001869	0.001780	
887.007446	1.579861	3.143420	3.624650	0.000000	0.001895	0.001750	
888.573059	1.579846	3.142912	3.623837	0.000000	0.001922	0.001721	
890.138550	1.579831	3.142408	3.623024	0.000000	0.001949	0.001691	
891.703796	1.579816	3.141907	3.622211	0.000000	0.001977	0.001662	
893.268921	1.579800	3.141411	3.621413	0.000000	0.002005	0.001634	
894.833984	1.579785	3.140918	3.620620	0.000000	0.002034	0.001606	
896.398743	1.579770	3.140430	3.619826	0.000000	0.002063	0.001578	
897.963257	1.579755	3.139945	3.619033	0.000000	0.002092	0.001550	
899.527710	1.579740	3.139464	3.618252	0.000000	0.002121	0.001523	
901.091980	1.579725	3.138987	3.617479	0.000000	0.002150	0.001496	
902.656067	1.579710	3.138513	3.616705	0.000000	0.002180	0.001470	
904.219910	1.579695	3.138044	3.615932	0.000000	0.002209	0.001443	
905.783569	1.579680	3.137578	3.615167	0.000000	0.002239	0.001417	
907.347046	1.579665	3.137115	3.614413	0.000000	0.002269	0.001392	
908.910461	1.579650	3.136657	3.613658	0.000000	0.002299	0.001367	
910.473511	1.579635	3.136202	3.612904	0.000000	0.002328	0.001342	
912.036499	1.579619	3.135750	3.612153	0.000000	0.002358	0.001317	
913.599304	1.579604	3.135303	3.611418	0.000000	0.002388	0.001293	
915.161926	1.579589	3.134858	3.610682	0.000000	0.002417	0.001269	
916.724304	1.579574	3.134418	3.609947	0.000000	0.002447	0.001246	
918.286499	1.579559	3.133980	3.609212	0.000000	0.002476	0.001222	
919.848511	1.579545	3.133547	3.608492	0.000000	0.002505	0.001199	
921.410339	1.579531	3.133116	3.607776	0.000000	0.002534	0.001177	
922.971985	1.579517	3.132689	3.607059	0.000000	0.002563	0.001154	
924.533508	1.579503	3.132266	3.606342	0.000000	0.002591	0.001132	
926.094727	1.579489	3.131845	3.605634	0.000000	0.002619	0.001110	
927.655884	1.579475	3.131428	3.604935	0.000000	0.002647	0.001089	
929.216675	1.579461	3.131015	3.604237	0.000000	0.002675	0.001068	
930.777466	1.579447	3.130604	3.603539	0.000000	0.002702	0.001047	
932.337891	1.579433	3.130197	3.602840	0.000000	0.002729	0.001025	
933.898254	1.579419	3.129793	3.602160	0.000000	0.002755	0.001005	
935.458374	1.579405	3.129392	3.601479	0.000000	0.002781	0.000986	
937.018250	1.579391	3.128994	3.600798	0.000000	0.002807	0.000966	
938.578003	1.579377	3.128599	3.600117	0.000000	0.002832	0.000946	
940.137573	1.579363	3.128207	3.599445	0.000000	0.002857	0.000926	
941.696899	1.579349	3.127818	3.598782	0.000000	0.002881	0.000908	
943.256042	1.579335	3.127432	3.598119	0.000000	0.002905	0.000889	
944.815063	1.579321	3.127049	3.597457	0.000000	0.002929	0.000871	
946.373718	1.579307	3.126669	3.596794	0.000000	0.002952	0.000852	
947.932312	1.579293	3.126292	3.596146	0.000000	0.002974	0.000834	
949.490723	1.579279	3.125917	3.595500	0.000000	0.002996	0.000817	
951.048828	1.579265	3.125546	3.594853	0.000000	0.003018	0.000799	
952.606812	1.579251	3.125177	3.594207	0.000000	0.003038	0.000782	
954.164551	1.579238	3.124811	3.593565	0.000000	0.003059	0.000765	
955.722168	1.579225	3.124447	3.592936	0.000000	0.003079	0.000749	
957.279480	1.579212	3.124086	3.592307	0.000000	0.003098	0.000732	
958.836609	1.579199	3.123729	3.591678	0.000000	0.003116	0.000716	
960.393555	1.579186	3.123373	3.591049	0.000000	0.003134	0.000700	
961.950378	1.579173	3.123020	3.590428	0.000000	0.003152	0.000684	
963.506958	1.579160	3.122670	3.589816	0.000000	0.003169	0.000669	
965.063293	1.579147	3.122322	3.589203	0.000000	0.003185	0.000654	
966.619324	1.579134	3.121976	3.588590	0.000000	0.003200	0.000639	
968.175293	1.579121	3.121634	3.587978	0.000000	0.003215	0.000624	
969.731079	1.579108	3.121293	3.587375	0.000000	0.003230	0.000609	
971.286499	1.579096	3.120955	3.586780	0.000000	0.003243	0.000595	
972.841919	1.579083	3.120619	3.586183	0.000000	0.003256	0.000581	
974.396973	1.579070	3.120286	3.585587	0.000000	0.003268	0.000567	
975.951843	1.579057	3.119955	3.584991	0.000000	0.003280	0.000553	
977.506531	1.579044	3.119626	3.584407	0.000000	0.003291	0.000540	
979.061035	1.579031	3.119299	3.583827	0.000000	0.003301	0.000527	
980.615356	1.579018	3.118975	3.583246	0.000000	0.003310	0.000514	
982.169312	1.579005	3.118652	3.582666	0.000000	0.003319	0.000502	
983.723267	1.578992	3.118332	3.582086	0.000000	0.003327	0.000489	
985.276855	1.578979	3.118014	3.581517	0.000000	0.003334	0.000477	
986.830261	1.578967	3.117698	3.580953	0.000000	0.003340	0.000465	
988.383484	1.578954	3.117384	3.580389	0.000000	0.003346	0.000453	
989.936523	1.578941	3.117072	3.579824	0.000000	0.003351	0.000441	
991.489258	1.578928	3.116762	3.579260	0.000000	0.003355	0.000429	
993.041809	1.578924	3.116454	3.578706	0.000000	0.003358	0.000418	
994.594116	1.578924	3.116148	3.578156	0.000000	0.003361	0.000407	
996.146301	1.578924	3.115844	3.577607	0.000000	0.003363	0.000397	
997.698242	1.578924	3.115541	3.577058	0.000000	0.003364	0.000386	
999.249878	1.578924	3.115240	3.576509	0.000000	0.003364	0.000375	
