ROI backgr, sum

Spectrum                                     Si       P     Ar      Ni       Zn       Ga       Rh
20230613_CVD_2808_60s_10x10ptsdet_1_8_4    -256    -206    -54    -925    -1587    -2029    -5286
20230613_CVD_2808_60s_10x10ptsdet_1_8_5    -260    -202    -67    -963    -1626    -2056    -5288
20230613_CVD_2808_60s_10x10ptsdet_1_8_6    -259    -207    -67    -934    -1520    -1881    -5320
20230613_CVD_2808_60s_10x10ptsdet_1_8_7    -271    -217    -83    -925    -1607    -2054    -5295
20230613_CVD_2808_60s_10x10ptsdet_1_8_8    -250    -198    -54    -948    -1680    -2078    -5388
20230613_CVD_2808_60s_10x10ptsdet_1_8_9    -251    -186    -71    -952    -1557    -1983    -5347
20230613_CVD_2808_60s_10x10ptsdet_1_9_0    -292    -250    -77    -945    -1629    -2118    -6435
20230613_CVD_2808_60s_10x10ptsdet_1_9_1    -269    -214    -75    -978    -1727    -2068    -5854
20230613_CVD_2808_60s_10x10ptsdet_1_9_2    -251    -192    -64    -945    -1605    -2020    -5537
20230613_CVD_2808_60s_10x10ptsdet_1_9_3    -262    -220    -75    -974    -1637    -2009    -5411
20230613_CVD_2808_60s_10x10ptsdet_1_9_4    -249    -199    -85    -929    -1607    -2014    -5491
20230613_CVD_2808_60s_10x10ptsdet_1_9_5    -266    -212    -53    -976    -1663    -2053    -5293
20230613_CVD_2808_60s_10x10ptsdet_1_9_6    -254    -204    -70    -970    -1652    -2011    -5197
20230613_CVD_2808_60s_10x10ptsdet_1_9_7    -248    -193    -37    -937    -1522    -1926    -5090
20230613_CVD_2808_60s_10x10ptsdet_1_9_8    -268    -223    -69    -963    -1677    -2085    -5378
20230613_CVD_2808_60s_10x10ptsdet_1_9_9    -260    -206    -63    -951    -1579    -1995    -5480
20230613_CVD_2808_60s_10x10ptsdet_2_0_0    -305    -256    -75    -967    -1656    -2122    -6845
20230613_CVD_2808_60s_10x10ptsdet_2_0_1    -297    -233    -71   -1022    -1691    -2040    -6517
20230613_CVD_2808_60s_10x10ptsdet_2_0_2    -314    -267    -84   -1037    -1777    -2261    -6301
20230613_CVD_2808_60s_10x10ptsdet_2_0_3    -290    -226    -93   -1031    -1711    -2058    -6648
20230613_CVD_2808_60s_10x10ptsdet_2_0_4    -281    -223    -64   -1006    -1735    -2210    -6492
20230613_CVD_2808_60s_10x10ptsdet_2_0_5    -268    -208    -63   -1005    -1675    -2128    -6538
20230613_CVD_2808_60s_10x10ptsdet_2_0_6    -301    -239    -84    -970    -1465    -2023    -6665
20230613_CVD_2808_60s_10x10ptsdet_2_0_7    -304    -241    -83    -997    -1621    -2247    -6377
20230613_CVD_2808_60s_10x10ptsdet_2_0_8    -295    -235   -107   -1009    -1676    -2157    -6477
20230613_CVD_2808_60s_10x10ptsdet_2_0_9    -303    -254    -67    -959    -1721    -2146    -6671
20230613_CVD_2808_60s_10x10ptsdet_2_1_0    -288    -232    -82    -987    -1658    -2090    -6628
20230613_CVD_2808_60s_10x10ptsdet_2_1_1    -304    -250    -82    -950    -1589    -1964    -5919
20230613_CVD_2808_60s_10x10ptsdet_2_1_2    -272    -215    -67    -939    -1469    -1984    -5854
20230613_CVD_2808_60s_10x10ptsdet_2_1_3    -280    -219    -74    -953    -1565    -2028    -5830
20230613_CVD_2808_60s_10x10ptsdet_2_1_4    -264    -208    -65   -1017    -1670    -2012    -5832
20230613_CVD_2808_60s_10x10ptsdet_2_1_5    -286    -240    -83    -972    -1641    -2056    -5744
20230613_CVD_2808_60s_10x10ptsdet_2_1_6    -257    -201    -89    -991    -1649    -2038    -5726
20230613_CVD_2808_60s_10x10ptsdet_2_1_7    -281    -227    -77    -952    -1549    -1940    -5658
20230613_CVD_2808_60s_10x10ptsdet_2_1_8    -276    -231   -100    -964    -1562    -1986    -5935
20230613_CVD_2808_60s_10x10ptsdet_2_1_9    -276    -209    -79   -1026    -1648    -2128    -5817
20230613_CVD_2808_60s_10x10ptsdet_2_2_0    -292    -237    -45    -993    -1616    -2116    -6509
20230613_CVD_2808_60s_10x10ptsdet_2_2_1    -297    -239    -79    -960    -1693    -2204    -5907
20230613_CVD_2808_60s_10x10ptsdet_2_2_2    -269    -216    -76    -990    -1652    -2125    -5546
20230613_CVD_2808_60s_10x10ptsdet_2_2_3    -277    -222    -73    -972    -1586    -2079    -5503
20230613_CVD_2808_60s_10x10ptsdet_2_2_4    -261    -199    -85    -989    -1633    -2025    -5428
20230613_CVD_2808_60s_10x10ptsdet_2_2_5    -282    -229    -78    -973    -1620    -2080    -5547
20230613_CVD_2808_60s_10x10ptsdet_2_2_6    -269    -209    -54    -987    -1595    -2051    -5479
20230613_CVD_2808_60s_10x10ptsdet_2_2_7    -262    -207    -84   -1024    -1682    -2103    -5402
20230613_CVD_2808_60s_10x10ptsdet_2_2_8    -300    -252    -94   -1010    -1682    -2005    -5554
20230613_CVD_2808_60s_10x10ptsdet_2_2_9    -276    -221    -78    -951    -1555    -1953    -5488
20230613_CVD_2808_60s_10x10ptsdet_2_3_0    -297    -237    -76    -958    -1599    -2123    -6547
20230613_CVD_2808_60s_10x10ptsdet_2_3_1    -278    -220    -82    -951    -1538    -1913    -5910
20230613_CVD_2808_60s_10x10ptsdet_2_3_2    -264    -188    -50    -968    -1553    -1881    -5617
20230613_CVD_2808_60s_10x10ptsdet_2_3_3    -290    -240    -75    -996    -1700    -2032    -5534
20230613_CVD_2808_60s_10x10ptsdet_2_3_4    -280    -222    -81    -887    -1504    -1962    -5502
20230613_CVD_2808_60s_10x10ptsdet_2_3_5    -266    -219    -79    -990    -1716    -2041    -5393
20230613_CVD_2808_60s_10x10ptsdet_2_3_6    -274    -218    -76   -1012    -1737    -2190    -5431
20230613_CVD_2808_60s_10x10ptsdet_2_3_7    -278    -235    -83    -972    -1686    -2052    -5302
20230613_CVD_2808_60s_10x10ptsdet_2_3_8    -287    -224    -75    -993    -1717    -2134    -5486
20230613_CVD_2808_60s_10x10ptsdet_2_3_9    -298    -245    -72    -912    -1554    -2027    -5454
20230613_CVD_2808_60s_10x10ptsdet_2_4_0    -291    -238    -86    -995    -1653    -2165    -6604
20230613_CVD_2808_60s_10x10ptsdet_2_4_1    -259    -201    -69   -1015    -1680    -2030    -5762
20230613_CVD_2808_60s_10x10ptsdet_2_4_2    -283    -226    -58    -911    -1528    -2007    -5555
20230613_CVD_2808_60s_10x10ptsdet_2_4_3    -271    -215    -56   -1003    -1579    -1906    -5399
20230613_CVD_2808_60s_10x10ptsdet_2_4_4    -282    -235    -86    -973    -1602    -2095    -5479
20230613_CVD_2808_60s_10x10ptsdet_2_4_5    -246    -177    -70    -997    -1708    -2180    -5545
20230613_CVD_2808_60s_10x10ptsdet_2_4_6    -251    -198    -70   -1034    -1619    -2057    -5635
20230613_CVD_2808_60s_10x10ptsdet_2_4_7    -250    -195    -61    -962    -1579    -2077    -5178
20230613_CVD_2808_60s_10x10ptsdet_2_4_8    -261    -205    -71   -1004    -1633    -2062    -5374
20230613_CVD_2808_60s_10x10ptsdet_2_4_9    -279    -215    -63    -992    -1629    -2088    -5405
20230613_CVD_2808_60s_10x10ptsdet_2_5_0    -290    -237    -79    -937    -1577    -2048    -6507
20230613_CVD_2808_60s_10x10ptsdet_2_5_1    -302    -249    -76    -995    -1699    -2099    -5891
20230613_CVD_2808_60s_10x10ptsdet_2_5_2    -277    -224    -63    -979    -1673    -2123    -5430
20230613_CVD_2808_60s_10x10ptsdet_2_5_3    -283    -236    -58    -993    -1620    -2022    -5489
20230613_CVD_2808_60s_10x10ptsdet_2_5_4    -256    -192    -64    -962    -1636    -2006    -5311
20230613_CVD_2808_60s_10x10ptsdet_2_5_5    -268    -211    -80   -1007    -1654    -2169    -5470
