Net counts

Spectrum                                      Si    P    Ar   Ni      Zn    Ga   Rh
20230621_CVD_2808_60s_20x20ptsdet_1_19_12 353381 6930   118  694       0 23930 8432
20230621_CVD_2808_60s_20x20ptsdet_1_19_13 352995 7168    38  765       0 24409 8160
20230621_CVD_2808_60s_20x20ptsdet_1_19_14 353326 6764    84  687       0 24016 7695
20230621_CVD_2808_60s_20x20ptsdet_1_19_15 352981 7165    91  698       0 24130 7962
20230621_CVD_2808_60s_20x20ptsdet_1_19_16 353926 6933    81  785       0 24444 7980
20230621_CVD_2808_60s_20x20ptsdet_1_19_17 354702 7086    48  736       0 24422 8149
20230621_CVD_2808_60s_20x20ptsdet_1_19_18 353740 7111    62  719       0 24384 8059
20230621_CVD_2808_60s_20x20ptsdet_1_19_19 353823 7111    68  711       0 24440 7868
20230621_CVD_2808_60s_20x20ptsdet_1_19_2  352801 6848    82  748       0 24106 8359
20230621_CVD_2808_60s_20x20ptsdet_1_19_3  353398 7032    80  712       0 24284 7841
20230621_CVD_2808_60s_20x20ptsdet_1_19_4  352990 6987    52  827       0 24134 8227
20230621_CVD_2808_60s_20x20ptsdet_1_19_5  352949 7147   141  797       0 24298 8179
20230621_CVD_2808_60s_20x20ptsdet_1_19_6  354022 6972    79  815       0 24107 7882
20230621_CVD_2808_60s_20x20ptsdet_1_19_7  351864 6988    66  889       0 23814 7726
20230621_CVD_2808_60s_20x20ptsdet_1_19_8  354122 7146    44  699       0 24217 7924
20230621_CVD_2808_60s_20x20ptsdet_1_19_9  353754 6965    52  876       0 24143 8140
20230621_CVD_2808_60s_20x20ptsdet_1_1_0   352814 7078    20  800       0 24072 8119
20230621_CVD_2808_60s_20x20ptsdet_1_1_1   351736 6979    65  817       0 23893 8190
20230621_CVD_2808_60s_20x20ptsdet_1_1_10  352516 7016    77  901       0 23739 7471
20230621_CVD_2808_60s_20x20ptsdet_1_1_11  352769 7015    23  799       0 24008 7944
20230621_CVD_2808_60s_20x20ptsdet_1_1_12  352055 7047    97  705       0 24338 7946
20230621_CVD_2808_60s_20x20ptsdet_1_1_13  349811 6944    61  747       7 23803 7823
20230621_CVD_2808_60s_20x20ptsdet_1_1_14  349670 7186   134  778       0 23950 7796
20230621_CVD_2808_60s_20x20ptsdet_1_1_15  349741 6893    86  730       0 24193 8086
20230621_CVD_2808_60s_20x20ptsdet_1_1_16  351681 6886    88  664       0 23888 7917
20230621_CVD_2808_60s_20x20ptsdet_1_1_17  350953 7114    37  902       0 24156 7857
20230621_CVD_2808_60s_20x20ptsdet_1_1_18  350795 7115    82  711       0 23899 7566
20230621_CVD_2808_60s_20x20ptsdet_1_1_19  350178 6926    96  726       0 23933 7979
20230621_CVD_2808_60s_20x20ptsdet_1_1_2   352293 7025    78  775       0 23785 7833
20230621_CVD_2808_60s_20x20ptsdet_1_1_3   351392 7031    11  799       0 23883 8087
20230621_CVD_2808_60s_20x20ptsdet_1_1_4   351925 7023   113  859       0 23879 7564
20230621_CVD_2808_60s_20x20ptsdet_1_1_5   352463 7175   114  721       0 23977 7666
20230621_CVD_2808_60s_20x20ptsdet_1_1_6   351886 6821    31  877       0 23770 7872
20230621_CVD_2808_60s_20x20ptsdet_1_1_7   352642 7101    44  716       0 23982 7856
20230621_CVD_2808_60s_20x20ptsdet_1_1_8   352644 7229    61  798       0 23832 7899
20230621_CVD_2808_60s_20x20ptsdet_1_1_9   352214 7148    55  671       0 24101 7577
20230621_CVD_2808_60s_20x20ptsdet_1_2_0   350074 7013    36  865       0 24203 7946
20230621_CVD_2808_60s_20x20ptsdet_1_2_1   352479 7017    81  655       0 24205 7959
20230621_CVD_2808_60s_20x20ptsdet_1_2_10  351295 6895    54  701       0 24240 7952
20230621_CVD_2808_60s_20x20ptsdet_1_2_11  350274 7168    63  634       0 24012 7573
20230621_CVD_2808_60s_20x20ptsdet_1_2_12  349548 6808    47  707       0 23945 7928
20230621_CVD_2808_60s_20x20ptsdet_1_2_13  350546 6519    65  688       0 24284 7813
20230621_CVD_2808_60s_20x20ptsdet_1_2_14  350488 7030   112  724       0 24029 7358
20230621_CVD_2808_60s_20x20ptsdet_1_2_15  349413 6891    25  905       0 24172 8035
20230621_CVD_2808_60s_20x20ptsdet_1_2_16  349306 7095    79  850       0 24349 7911
20230621_CVD_2808_60s_20x20ptsdet_1_2_17  350503 7075    38  764       0 24080 8000
20230621_CVD_2808_60s_20x20ptsdet_1_2_18  349775 6997    12  833       0 23782 7795
20230621_CVD_2808_60s_20x20ptsdet_1_2_19  352225 6976    92  750       0 23786 7796
20230621_CVD_2808_60s_20x20ptsdet_1_2_2   349580 7087   108  747       0 24051 8268
20230621_CVD_2808_60s_20x20ptsdet_1_2_3   351539 6995   109  684       0 24099 8181
20230621_CVD_2808_60s_20x20ptsdet_1_2_4   352217 7003    77  843       0 24331 8043
20230621_CVD_2808_60s_20x20ptsdet_1_2_5   350864 7213   117  825       0 24168 8043
20230621_CVD_2808_60s_20x20ptsdet_1_2_6   352553 7091    35  723       0 23916 7960
20230621_CVD_2808_60s_20x20ptsdet_1_2_7   350638 6955    59  800       0 24186 8369
20230621_CVD_2808_60s_20x20ptsdet_1_2_8   349486 7077    63  837       0 23659 7598
20230621_CVD_2808_60s_20x20ptsdet_1_2_9   350025 6974    75  772       0 24167 7840
20230621_CVD_2808_60s_20x20ptsdet_1_3_0   351901 6981    52  783       0 24374 7710
20230621_CVD_2808_60s_20x20ptsdet_1_3_1   351872 6740    31  750       0 24227 7786
20230621_CVD_2808_60s_20x20ptsdet_1_3_10  351594 6941   105  748       0 24248 8132
20230621_CVD_2808_60s_20x20ptsdet_1_3_11  351553 7132    45  745       0 23929 7533
20230621_CVD_2808_60s_20x20ptsdet_1_3_12  351365 7135    34  793       0 24665 8121
20230621_CVD_2808_60s_20x20ptsdet_1_3_13  351149 7060    16  870       0 23687 7712
20230621_CVD_2808_60s_20x20ptsdet_1_3_14  350826 7032    50  687       0 23834 7983
20230621_CVD_2808_60s_20x20ptsdet_1_3_15  351741 7024    91  744       0 23768 7709
20230621_CVD_2808_60s_20x20ptsdet_1_3_16  349953 6988    80  735       0 23995 7863
20230621_CVD_2808_60s_20x20ptsdet_1_3_17  350972 7004    48  886       0 24347 7688
20230621_CVD_2808_60s_20x20ptsdet_1_3_18  351606 7154    42  744       0 23819 7959
20230621_CVD_2808_60s_20x20ptsdet_1_3_19  351710 6970    78  755       0 24007 7732
20230621_CVD_2808_60s_20x20ptsdet_1_3_2   351104 7094    30  810       0 24002 7858
20230621_CVD_2808_60s_20x20ptsdet_1_3_3   350370 7118    60  749       0 24139 7760
20230621_CVD_2808_60s_20x20ptsdet_1_3_4   351628 7055    36  851       0 24015 7872
20230621_CVD_2808_60s_20x20ptsdet_1_3_5   352190 6858    30  741       0 24140 8117
20230621_CVD_2808_60s_20x20ptsdet_1_3_6   352184 6837    63  763       0 23821 7908
20230621_CVD_2808_60s_20x20ptsdet_1_3_7   351116 6915    59  743       0 23948 7723
20230621_CVD_2808_60s_20x20ptsdet_1_3_8   350928 6956    71  807       0 23531 8161
20230621_CVD_2808_60s_20x20ptsdet_1_3_9   351119 7047    32  788       0 24044 8184
20230621_CVD_2808_60s_20x20ptsdet_1_4_0   351591 7118    21  706       0 24106 7631
20230621_CVD_2808_60s_20x20ptsdet_1_4_1   351653 6945    33  743       0 24138 7681
20230621_CVD_2808_60s_20x20ptsdet_1_4_10  352624 6921    39  701       0 24000 7753
20230621_CVD_2808_60s_20x20ptsdet_1_4_11  353464 7153    38  785       0 23992 7939
20230621_CVD_2808_60s_20x20ptsdet_1_4_12  353116 7164    15  759       0 24355 8095
20230621_CVD_2808_60s_20x20ptsdet_1_4_13  354315 7045    98  827       0 24240 8195
20230621_CVD_2808_60s_20x20ptsdet_1_4_14  352764 6876    92  759       0 24294 8053
20230621_CVD_2808_60s_20x20ptsdet_1_4_15  353066 7025    42  691       0 24200 7652
20230621_CVD_2808_60s_20x20ptsdet_1_4_16  353032 6979    45  775       0 24363 7744
20230621_CVD_2808_60s_20x20ptsdet_1_4_17  352895 6934    30  809       0 23994 7682
20230621_CVD_2808_60s_20x20ptsdet_1_4_18  354285 7051    55  867       0 24465 7995
20230621_CVD_2808_60s_20x20ptsdet_1_4_19  352031 7290    26  707       0 24030 7781
20230621_CVD_2808_60s_20x20ptsdet_1_4_2   352237 7043     5  841       0 23707 7738
20230621_CVD_2808_60s_20x20ptsdet_1_4_3   350933 6888    22  769       0 24107 7802
