ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230621_CVD_2808_60s_20x20ptsdet_1_14_13 319419 7157  252  946   268 20151 7941
20230621_CVD_2808_60s_20x20ptsdet_1_14_14 318766 7118  272 1074   365 20254 7780
20230621_CVD_2808_60s_20x20ptsdet_1_14_15 320985 7185  241 1081   304 19949 8292
20230621_CVD_2808_60s_20x20ptsdet_1_14_16 321895 7127  212  986   339 20025 8150
20230621_CVD_2808_60s_20x20ptsdet_1_14_17 321263 7304  252 1065   487 20230 8217
20230621_CVD_2808_60s_20x20ptsdet_1_14_18 320473 7116  285 1031   295 20307 8028
20230621_CVD_2808_60s_20x20ptsdet_1_14_19 320696 7395  256  971   416 20003 8201
20230621_CVD_2808_60s_20x20ptsdet_1_14_2  320665 7131  269 1001   230 20138 8264
20230621_CVD_2808_60s_20x20ptsdet_1_14_3  320146 7250  295  995   541 20001 8267
20230621_CVD_2808_60s_20x20ptsdet_1_14_4  319378 7242  242  997   329 19775 8071
20230621_CVD_2808_60s_20x20ptsdet_1_14_5  320680 7100  232  995   356 20009 8188
20230621_CVD_2808_60s_20x20ptsdet_1_14_6  319040 7370  232 1118   380 20520 8078
20230621_CVD_2808_60s_20x20ptsdet_1_14_7  322260 7089  214 1037   327 20410 8283
20230621_CVD_2808_60s_20x20ptsdet_1_14_8  320918 7255  273 1015   375 20333 8149
20230621_CVD_2808_60s_20x20ptsdet_1_14_9  319671 7089  227  944   330 20190 8135
20230621_CVD_2808_60s_20x20ptsdet_1_15_0  320075 7222  256 1062   388 20242 8126
20230621_CVD_2808_60s_20x20ptsdet_1_15_1  320447 7348  267  991   293 20154 8134
20230621_CVD_2808_60s_20x20ptsdet_1_15_10 320706 7232  273 1059   257 19668 8312
20230621_CVD_2808_60s_20x20ptsdet_1_15_11 320205 7188  242 1038   392 20239 7982
20230621_CVD_2808_60s_20x20ptsdet_1_15_12 321040 7222  259  962   417 19896 8185
20230621_CVD_2808_60s_20x20ptsdet_1_15_13 319440 7139  258 1056   325 20057 8184
20230621_CVD_2808_60s_20x20ptsdet_1_15_14 321133 7231  252 1007   316 20187 7850
20230621_CVD_2808_60s_20x20ptsdet_1_15_15 321315 7278  236 1056   400 20182 8028
