"row";"column";"Si_Ka";"Si_Kb";"P_Ka";"P_Kb";"Ni_Ka";"Ni_Kb";"Ga_Ka";"Ga_Kb";"Ga_L1";"Ga_L2";"Ga_L3";"Rh_L1";"Rh_L2";"Rh_L3";"s(Si_Ka)";"s(Si_Kb)";"s(P_Ka)";"s(P_Kb)";"s(Ni_Ka)";"s(Ni_Kb)";"s(Ga_Ka)";"s(Ga_Kb)";"s(Ga_L1)";"s(Ga_L2)";"s(Ga_L3)";"s(Rh_L1)";"s(Rh_L2)";"s(Rh_L3)";"chisq"
15;1;845.765;732.026;615.426;382.004;111.732;69.4932;6.52346;11.7788;868.347;537.063;547.262;25.7301;41.5375;72.7632;93.4057;71.6009;51.1104;39.3571;41.1742;46.5416;53.3507;64.1651;54.6225;160.11;180.339;27.141;23.8942;21.6942;2.65995
16;0;347454;14132.5;7460.12;538.047;1100.6;435.145;22548.4;3181.48;13.5525;211.681;776.097;102.475;201.162;392.772;665.142;259.383;90.8783;31.7862;45.753;43.1681;159.35;82.4325;35.9701;78.9901;79.3819;23.1014;22.3491;25.0494;2.58031
16;1;861.353;743.873;637.573;415.719;107.714;83.9525;2.51321;19.9236;844.626;532.326;550.936;19.1114;43.9869;78.3408;93.3084;75.3949;53.0072;43.9382;40.7379;46.9792;53.5155;64.4102;53.3584;146.011;171.205;27.0641;24.0329;22.06;2.59912
17;0;346894;14668.2;7400.11;490.21;1063.66;442.911;22285.2;3077.74;12.3341;307.947;683.77;198.123;134.832;328.327;663.01;264.277;90.6505;31.3159;45.4779;43.8313;158.604;82.8629;37.3656;79.9599;79.6614;24.7372;21.4974;23.5224;2.16424
17;1;910.724;764.312;654.907;420.761;96.6545;61.9099;3.25926;14.0233;910.909;514.586;529.92;25.5123;39.9386;82.8686;67.5263;55.97;37.7118;32.1246;36.2305;41.1101;47.2071;56.9809;41.3449;126.322;139.975;24.1081;20.7353;19.2248;2.54596
18;0;346712;15074.6;7326.08;500.361;1168.74;554.551;22318.9;3078.95;7.17662;331.664;596.56;114.83;247.273;391.512;675.969;266.343;90.296;31.1887;46.394;44.5958;158.353;81.8736;36.1091;77.8601;77.8899;22.5206;23.1293;24.5288;2.71291
18;1;858.735;746.018;630.85;405.914;131.364;114.235;11.5739;12.0218;861.216;562.698;578.965;32.237;49.6351;85.9315;89.1867;70.4587;49.9132;40.4463;42.0285;48.5746;54.4641;65.2196;51.4534;141.127;168.15;26.2512;23.7311;21.8546;2.7856
19;0;346015;14452.6;7342.99;562.269;1026.52;425.655;22170.2;3160.2;2.10173;291.466;657.909;104.664;188.284;373.417;666.654;263.009;90.3543;32.2967;44.8066;43.3816;158.241;81.276;37.6396;79.6819;79.1;23.5729;22.4818;24.3109;2.48257
19;1;887.096;752.827;640.33;414.265;108.467;97.8413;4.31638;16.0295;930.369;556.334;569.914;26.6332;38.5731;81.5339;78.7827;58.6745;43.2208;36.8619;40.6268;47.1383;53.0837;63.642;45.8493;144.995;161.4;29.4827;26.101;22.5559;3.02748
20;0;349448;15022;7398.87;533.771;1018.83;433.451;22199.8;3091.12;0.0165351;376.081;566.795;94.9428;202.22;321.146;665.956;267.284;90.4345;31.265;45.3121;43.8062;158.279;81.9621;36.2774;79.024;78.2406;22.5836;22.3005;23.3525;2.29434
