All Layer Optical Constants
Wavelength (nm)	n, GaP Oxide	n, B-Spline	n, SI_JAW	k, GaP Oxide	k, B-Spline	k, SI_JAW
821.098267	1.580572	3.174613	3.664055	0.000000	0.000000	0.003365	
822.670715	1.580554	3.173931	3.662993	0.000000	-0.000000	0.003317	
824.243164	1.580535	3.173252	3.661933	0.000000	0.000000	0.003270	
825.815308	1.580516	3.172578	3.660872	0.000000	0.000000	0.003223	
827.387390	1.580498	3.171909	3.659823	0.000000	-0.000000	0.003176	
828.959351	1.580481	3.171243	3.658788	0.000000	-0.000000	0.003131	
830.531128	1.580463	3.170582	3.657753	0.000000	-0.000000	0.003085	
832.102722	1.580446	3.169925	3.656717	0.000000	0.000000	0.003040	
833.674194	1.580428	3.169272	3.655704	0.000000	0.000000	0.002996	
835.245483	1.580411	3.168623	3.654692	0.000000	0.000000	0.002952	
836.816711	1.580394	3.167978	3.653681	0.000000	0.000000	0.002908	
838.387695	1.580376	3.167337	3.652678	0.000000	-0.000000	0.002865	
839.958496	1.580359	3.166700	3.651690	0.000000	-0.000000	0.002823	
841.529175	1.580341	3.166067	3.650702	0.000000	-0.000000	0.002781	
843.099731	1.580324	3.165437	3.649715	0.000000	0.000000	0.002739	
844.670044	1.580306	3.164812	3.648744	0.000000	0.000000	0.002698	
846.240234	1.580289	3.164190	3.647779	0.000000	0.000000	0.002658	
847.810242	1.580272	3.163571	3.646815	0.000000	0.000000	0.002618	
849.380188	1.580254	3.162956	3.645851	0.000000	0.000001	0.002577	
850.949890	1.580237	3.162344	3.644910	0.000000	0.000001	0.002539	
852.519409	1.580219	3.161736	3.643968	0.000000	0.000002	0.002500	
854.088745	1.580202	3.161132	3.643027	0.000000	0.000003	0.002461	
855.658020	1.580185	3.160530	3.642092	0.000000	0.000004	0.002423	
857.227173	1.580169	3.159932	3.641173	0.000000	0.000005	0.002386	
858.796021	1.580152	3.159338	3.640254	0.000000	0.000007	0.002349	
860.364746	1.580136	3.158746	3.639335	0.000000	0.000009	0.002312	
861.933289	1.580120	3.158158	3.638427	0.000000	0.000011	0.002276	
863.501770	1.580104	3.157573	3.637530	0.000000	0.000014	0.002240	
865.069946	1.580087	3.156991	3.636633	0.000000	0.000017	0.002205	
866.638000	1.580071	3.156413	3.635736	0.000000	0.000021	0.002169	
868.205933	1.580055	3.155838	3.634853	0.000000	0.000025	0.002135	
869.773621	1.580039	3.155266	3.633978	0.000000	0.000029	0.002101	
871.341187	1.580022	3.154696	3.633102	0.000000	0.000034	0.002067	
872.908569	1.580006	3.154131	3.632226	0.000000	0.000040	0.002033	
874.475769	1.579990	3.153568	3.631367	0.000000	0.000046	0.002001	
876.042847	1.579974	3.153008	3.630513	0.000000	0.000053	0.001968	
877.609741	1.579957	3.152452	3.629658	0.000000	0.000060	0.001936	
879.176453	1.579941	3.151898	3.628804	0.000000	0.000068	0.001903	
880.742981	1.579925	3.151348	3.627967	0.000000	0.000076	0.001872	
882.309387	1.579909	3.150800	3.627134	0.000000	0.000085	0.001842	
883.875610	1.579893	3.150256	3.626300	0.000000	0.000095	0.001811	
885.441589	1.579876	3.149715	3.625466	0.000000	0.000105	0.001780	
887.007446	1.579861	3.149176	3.624650	0.000000	0.000116	0.001750	
888.573059	1.579846	3.148641	3.623837	0.000000	0.000128	0.001721	
890.138550	1.579831	3.148109	3.623024	0.000000	0.000141	0.001691	
891.703796	1.579816	3.147580	3.622211	0.000000	0.000154	0.001662	
893.268921	1.579800	3.147054	3.621413	0.000000	0.000168	0.001634	
894.833984	1.579785	3.146530	3.620620	0.000000	0.000183	0.001606	
896.398743	1.579770	3.146010	3.619826	0.000000	0.000198	0.001578	
897.963257	1.579755	3.145494	3.619033	0.000000	0.000215	0.001550	
899.527710	1.579740	3.144979	3.618252	0.000000	0.000232	0.001523	
901.091980	1.579725	3.144469	3.617479	0.000000	0.000250	0.001496	
902.656067	1.579710	3.143961	3.616705	0.000000	0.000269	0.001470	
904.219910	1.579695	3.143456	3.615932	0.000000	0.000289	0.001443
