ROI backgr, sum

Spectrum                                       Si       P     Ar       Ni       Zn       Ga       Rh
20230627_CVD_2546_60s_20x20ptsdet_1_15_1     -270    -224    -75    -1022    -1708    -2241    -5384
20230627_CVD_2546_60s_20x20ptsdet_1_15_10    -255    -215    -79    -1000    -1670    -2169    -5255
20230627_CVD_2546_60s_20x20ptsdet_1_15_11    -246    -197    -54    -1041    -1715    -2212    -5304
20230627_CVD_2546_60s_20x20ptsdet_1_15_12    -276    -234    -75    -1025    -1670    -2121    -5237
20230627_CVD_2546_60s_20x20ptsdet_1_15_13    -284    -245    -83    -1041    -1856    -2307    -5066
20230627_CVD_2546_60s_20x20ptsdet_1_15_14    -251    -207    -67     -968    -1806    -2207    -5316
20230627_CVD_2546_60s_20x20ptsdet_1_15_15    -261    -209    -67    -1020    -1796    -2192    -5242
20230627_CVD_2546_60s_20x20ptsdet_1_15_16    -272    -225    -97    -1032    -1771    -2192    -5144
20230627_CVD_2546_60s_20x20ptsdet_1_15_17    -273    -225    -81    -1047    -1780    -2297    -5144
20230627_CVD_2546_60s_20x20ptsdet_1_15_18    -254    -215    -95     -984    -1612    -2162    -5139
20230627_CVD_2546_60s_20x20ptsdet_1_15_19    -268    -236    -69     -944    -1795    -2210    -5087
20230627_CVD_2546_60s_20x20ptsdet_1_15_2     -262    -223    -84    -1049    -1849    -2266    -5328
20230627_CVD_2546_60s_20x20ptsdet_1_15_3     -269    -221    -93    -1051    -1795    -2170    -5221
20230627_CVD_2546_60s_20x20ptsdet_1_15_4     -253    -190    -81    -1014    -1755    -2201    -5366
20230627_CVD_2546_60s_20x20ptsdet_1_15_5     -279    -236   -100    -1031    -1744    -2068    -5343
20230627_CVD_2546_60s_20x20ptsdet_1_15_6     -255    -211    -88    -1061    -1751    -2188    -5346
20230627_CVD_2546_60s_20x20ptsdet_1_15_7     -259    -204    -80    -1018    -1730    -2147    -5268
20230627_CVD_2546_60s_20x20ptsdet_1_15_8     -279    -235    -91    -1005    -1692    -2083    -5276
20230627_CVD_2546_60s_20x20ptsdet_1_15_9     -263    -221    -79     -999    -1625    -2139    -5307
20230627_CVD_2546_60s_20x20ptsdet_1_16_0     -266    -214    -88    -1031    -1723    -2245    -5343
20230627_CVD_2546_60s_20x20ptsdet_1_16_1     -253    -205    -68    -1003    -1804    -2275    -5329
20230627_CVD_2546_60s_20x20ptsdet_1_16_10    -258    -227    -87    -1042    -1833    -2248    -5295
20230627_CVD_2546_60s_20x20ptsdet_1_16_11    -261    -214    -71    -1019    -1789    -2197    -5037
20230627_CVD_2546_60s_20x20ptsdet_1_16_12    -257    -200    -96    -1062    -1836    -2263    -5312
20230627_CVD_2546_60s_20x20ptsdet_1_16_13    -237    -187    -84    -1055    -1795    -2141    -5275
20230627_CVD_2546_60s_20x20ptsdet_1_16_14    -239    -189    -58    -1049    -1803    -2258    -5256
20230627_CVD_2546_60s_20x20ptsdet_1_16_15    -259    -218    -76    -1028    -1720    -2053    -5187
20230627_CVD_2546_60s_20x20ptsdet_1_16_16    -245    -207    -76    -1017    -1710    -2198    -5144
20230627_CVD_2546_60s_20x20ptsdet_1_16_17    -247    -195    -65    -1056    -1823    -2191    -5240
20230627_CVD_2546_60s_20x20ptsdet_1_16_18    -233    -178    -72    -1043    -1814    -2218    -5237
20230627_CVD_2546_60s_20x20ptsdet_1_16_19    -260    -211    -84    -1057    -1845    -2272    -5238
20230627_CVD_2546_60s_20x20ptsdet_1_16_2     -266    -220    -74    -1084    -1873    -2267    -5342
20230627_CVD_2546_60s_20x20ptsdet_1_16_3     -276    -232   -101    -1052    -1821    -2220    -5250
20230627_CVD_2546_60s_20x20ptsdet_1_16_4     -259    -213    -64    -1026    -1742    -2264    -5377
20230627_CVD_2546_60s_20x20ptsdet_1_16_5     -260    -212    -68    -1027    -1772    -2238    -5249
