"row";"column";"Si_Ka";"Si_Kb";"P_Ka";"P_Kb";"Ni_Ka";"Ni_Kb";"Ga_Ka";"Ga_Kb";"Ga_L1";"Ga_L2";"Ga_L3";"Rh_L1";"Rh_L2";"Rh_L3";"s(Si_Ka)";"s(Si_Kb)";"s(P_Ka)";"s(P_Kb)";"s(Ni_Ka)";"s(Ni_Kb)";"s(Ga_Ka)";"s(Ga_Kb)";"s(Ga_L1)";"s(Ga_L2)";"s(Ga_L3)";"s(Rh_L1)";"s(Rh_L2)";"s(Rh_L3)";"chisq"
185;0;143669;7903.09;45246;3148.76;2546.31;175.005;190071;25719.2;74.7218;2000.45;3426.44;46.8263;269.007;422.194;450.066;203.193;224.309;74.0918;60.7452;41.6897;477.139;174.342;28.7967;145.473;149.955;21.6857;24.9525;26.5832;2.76527
186;0;144663;7762.21;45219.5;2975.95;2524.91;279.202;189227;25280.6;41.4663;1951.42;3435.98;116.313;250.905;507.022;429.236;198.25;220.997;72.6993;60.6838;43.3853;456.183;173.586;28.9297;146.327;150.205;22.4915;24.3787;27.9327;2.83022
187;0;143524;8265.8;45215;3144.43;2729.34;188.372;190404;25979.6;56.2129;2042.67;3529.9;84.5293;244.669;423.983;454.545;204.897;224.687;73.9541;62.1376;42.5744;482.322;175.078;27.5434;145.057;149.755;22.0067;24.3539;26.8422;2.6888
188;0;144043;7886.57;45173.5;3022.5;2617.42;221.741;189691;25463.4;1.35096;1643.61;3749.76;58.3461;281.574;398.938;427.679;202.879;220.952;73.2585;61.6158;42.9119;456.682;173.193;29.9419;145.516;151.479;22.2605;25.9046;26.6027;2.52079
189;0;144528;7920.54;45569.9;3210.15;2629.41;245.956;189227;25573.5;17.1756;1924.3;3615.46;53.4733;255.35;412.003;443.137;200.859;223.813;74.8506;61.5535;42.504;479.091;174.096;28.2464;144.96;150.137;21.369;24.3904;26.352;2.52169
190;0;143819;8024.26;45467.8;3080.93;2630.11;259.748;189925;26218;67.1931;1582.61;3894.94;58.2415;238.937;419.693;427.124;206.58;221.456;74.179;61.6923;44.3297;451.927;175.12;30.6722;148.224;154.377;22.0663;24.4037;26.7507;2.95848
191;0;143252;8031.81;45425.3;3070.82;2612.38;147.561;189310;25256.7;34.9383;1997.62;3347.76;67.4187;287.463;460.798;447.542;203.552;224.408;73.7073;61.581;42.0387;474.252;174.306;29.0545;143.614;147.778;21.4364;24.9942;27.1536;2.59237
192;0;143383;7650.74;44901.8;3208.52;2573.88;143.743;190038;25220.4;31.0026;1850.47;3677.76;102.968;291.606;419.303;448.875;201.394;223.64;74.5812;61.3575;42.1766;477.74;172.807;27.1332;144.248;149.88;22.362;25.1476;26.4211;2.69749
193;0;142823;8112.41;44895.3;3215.97;2601.15;172.131;190751;25798.5;1.50566;2040.12;3465.51;33.7095;230.639;482.968;432.284;205.662;221.356;74.4433;61.4952;42.0366;464.09;174.156;28.1492;145.314;149.225;20.6717;23.467;27.4684;2.9167
194;0;143285;7965.44;45529.2;3213.92;2539.65;325.556;190966;26381.5;16.6351;2065.54;3463.75;130.88;244.063;389.055;445.384;204.184;223.191;75.4801;61.2507;43.8296;465.593;175.2;28.5763;146.926;150.69;23.3103;24.6219;25.8956;2.73781
195;0;143427;8048.83;45252.8;3173.45;2573.96;230.475;191077;25529.9;58.7307;2003.73;3444.56;130.78;241.236;403.155;462.125;197.435;226.47;73.4594;60.9794;42.8702;492.075;174.662;27.2384;143.891;148.731;25.3362;25.8204;26.5519;2.8224
196;0;144183;7997.58;45202.7;3141.98;2575.49;222.936;190866;25792.8;28.8723;2092.41;3468.49;20.7301;256.085;457.375;429.277;205.375;221.184;74.5797;61.4386;43.4743;457.902;174.043;29.8381;148.136;151.828;20.2278;24.0758;27.1115;2.73019
197;0;143918;7730.61;45418.8;3103.22;2487.54;222.641;190483;25789.7;0.900681;1929.74;3708.43;108.254;241.266;416.708;448.984;202.819;224.43;73.6511;60.2261;42.3485;480.759;174.359;27.715;146.876;152.541;22.3128;24.6019;26.4832;2.74865
198;0;143475;8100.33;45481.2;3168.86;2483.6;271.017;191350;25774.9;35.9807;1914.06;3663.35;65.6651;263.36;388.307;437.03;204.864;222.924;74.4231;60.3288;43.381;468.382;173.398;28.6068;144.746;149.645;20.6476;24.5611;25.9202;3.00545
199;0;144957;8158.68;45765.4;3036.4;2407.73;224.085;189899;25693.2;18.5548;2032.64;3397.55;80.9895;242.157;445.778;448.237;206.21;224.694;72.8402;59.6649;42.1241;474.888;173.85;28.9176;145.181;149.587;22.3848;24.2337;26.6771;2.92085

